x,y
153.30174,247.06921
153.89857,245.52505
155.02112,243.99046
156.66945,242.46584
158.84373,240.95164
161.54433,239.44844
164.77168,237.95695
168.52646,236.47803
172.80942,235.01274
177.6215,233.56232
182.96385,232.12834
188.83774,230.71263
195.24463,229.31752
202.18617,227.94577
209.66412,226.60085
217.68031,225.28699
226.23648,224.00943
235.3341,222.77457
244.97395,221.59013
255.1556,220.46526
265.87656,219.4101
277.1315,218.4352
288.91156,217.54985
301.20444,216.76007
313.99594,216.06659
327.2723,215.46404
341.02267,214.94199
355.24054,214.48735
369.92346,214.0868
385.07202,213.72845
400.6887,213.40247
416.77667,213.10115
433.33936,212.81865
450.38004,212.55054
467.90167,212.2935
485.9068,212.04509
504.39767,211.80342
523.37616,211.5671
542.84393,211.33502
562.8023,211.10637
583.2525,210.88051
604.19543,210.6569
625.63196,210.43518
647.5629,210.215
669.98883,209.99612
692.9103,209.77832
716.3277,209.56145
740.2415,209.34537
764.65216,209.12993
789.5598,208.91508
