x,y
181.15167,481.91785
179.9884,481.1349
179.33295,480.34018
179.18536,479.53366
178.54573,478.71536
178.41414,477.8852
178.79066,477.04318
179.67537,476.1892
181.06836,475.32312
182.96968,474.4447
185.37944,473.55374
188.2977,472.64993
191.72453,471.73285
195.65999,470.80206
200.10414,469.85706
205.057,468.89725
210.5186,467.92194
216.48885,466.93036
222.96767,465.92163
229.95488,464.89484
237.45023,463.8489
245.45331,462.78268
253.4636,461.19498
261.48047,459.08453
270.00317,456.94986
279.0308,454.7895
288.5621,452.60202
298.09552,450.38614
308.12933,448.14078
318.66147,445.8651
329.6897,443.55884
341.21164,441.22214
353.22495,438.85583
365.72742,436.46136
378.71732,434.04068
392.19318,431.5962
406.15424,429.1305
420.60013,426.64636
435.53094,424.14645
450.9472,421.63318
466.84964,419.10873
483.23914,416.5751
500.11673,414.03384
517.48334,411.4864
535.34,408.9338
553.68774,406.37708
572.5273,403.81693
591.8595,401.254
611.6851,398.68875
632.00476,396.12164
652.3191,393.05295
673.1285,389.983
694.43353,386.912
716.23456,383.8401
738.532,380.76746
761.3261,377.6942
784.6172,374.62045
