x,y
85.55056,348.38052
85.26211,347.01663
85.48715,345.64975
86.22576,344.28
87.47809,342.9074
89.24433,341.53198
91.52477,340.1538
93.81975,338.2728
96.62964,336.389
99.45493,334.0025
101.79613,331.61325
104.15368,329.72144
107.02805,327.82706
109.41981,325.93015
111.82943,323.53082
114.25748,320.6292
117.20451,317.72546
120.17124,315.31982
123.158394,312.4124
126.666725,309.50357
130.19717,307.09348
134.25072,304.68243
138.82852,302.2707
143.932,299.85858
149.0629,297.4465
154.72307,295.03494
160.41481,293.12445
166.14069,291.21564
172.40356,289.30923
179.207,287.40625
186.55547,285.50793
194.45453,283.61612
202.41142,281.23325
210.93466,278.86316
219.53542,276.51147
228.72734,274.18637
238.52849,271.90085
248.96251,269.67606
259.55933,268.048
270.8533,266.5757
282.37033,265.35916
294.5877,264.53638
307.38333,264.22623
320.07785,263.906
333.08218,263.92767
346.3982,264.15466
359.56058,264.00034
372.605,264.41733
385.0578,264.8792
397.4377,265.3712
409.25882,265.8841
421.5313,266.41214
434.26334,266.9514
446.96146,267.499
459.6308,267.55295
471.7755,267.6119
484.39874,267.67493
496.50323,267.7412
508.09113,267.81024
519.1641,267.88156
530.72363,267.95486
542.271,268.02985
553.3073,268.10632
564.3334,268.68405
574.85016,269.26288
585.8583,269.84268
597.3583,270.42337
609.35095,271.00476
621.8367,271.5868
634.81604,272.1694
647.7895,273.2525
660.2575,274.33603
673.2204,275.4199
686.6785,276.5041
700.63226,277.58856
714.5818,278.17325
729.0275,278.75815
743.9696,279.34323
759.4083,279.92847
774.8439,280.01382
789.7764,280.09933
