x,y
252.25746,526.7751
250.9324,526.4789
250.10997,526.1705
249.29022,525.85
248.97319,525.5173
249.15892,525.1724
249.84741,524.81537
251.03865,524.446
252.73257,524.0643
254.92912,523.6701
257.1282,523.76337
259.3297,523.344
262.03354,522.9119
264.73956,522.9669
267.9476,523.00903
271.65753,523.0381
275.86914,523.0541
280.58215,523.0569
285.79633,523.0464
291.51135,523.0226
297.7269,522.9854
304.44257,522.9348
310.658,522.8708
316.37274,522.79333
322.08652,522.2026
328.29898,521.5985
335.00977,520.98114
342.21844,520.35065
349.42462,520.2071
357.12793,520.0508
364.828,520.38196
373.0245,520.701
381.71713,521.0083
390.40558,521.3043
399.58963,521.58954
408.769,522.3645
418.44363,523.12964
428.61334,523.8855
439.27808,524.6327
450.43777,525.3718
462.0924,526.10333
473.74203,526.8279
485.88666,527.5459
497.52643,528.25793
509.66138,528.9645
522.2917,529.66583
534.9174,530.86255
548.03876,532.05493
561.6559,533.2434
575.269,534.4282
589.3782,535.60974
603.98364,536.7882
618.5856,537.4639
633.6841,538.13715
649.2794,538.80804
665.37164,539.47687
681.46094,539.64374
698.0474,539.80884
715.13135,539.97235
732.71265,540.13446
750.7916,540.2952
769.36835,540.4548
788.44293,540.6132
