x,y
196.8497,340.66943
196.1983,338.8161
195.59781,337.44373
195.04839,335.55304
194.55045,333.1449
194.60461,330.7204
194.71196,328.7804
194.87334,327.3256
195.58946,325.8566
195.86159,324.37372
195.6905,322.87753
195.57661,321.86884
195.52011,321.34808
195.5211,321.3156
195.5796,321.7714
195.69554,322.7152
195.86871,324.14658
196.09879,326.06473
196.38527,327.46872
196.72789,329.35782
197.12622,331.7311
197.57956,334.58743
198.58702,337.42548
200.14807,340.24374
201.76253,343.54047
203.42984,347.31378
205.14897,350.5617
206.41908,353.78244
207.73886,357.47464
209.1066,361.63696
210.52013,366.26825
211.97691,371.3675
213.47408,376.934
215.00845,382.9674
217.07668,388.96777
219.17566,395.43512
221.30223,402.36993
223.4532,409.77298
225.62549,417.64548
227.81618,424.98886
230.02289,432.80447
232.24341,440.0939
234.47594,447.85852
236.2188,455.5998
237.97061,463.31924
239.73018,471.51825
241.49646,480.1982
243.26846,489.36047
245.04538,499.00638
246.82646,509.13718
248.11108,519.2541
249.39873,528.8582
250.689,537.9505
251.98155,546.5317
252.77614,555.1025
253.07253,563.6636
253.37053,572.21545
254.17003,580.7587
254.97086,589.7938
255.27287,598.8213
255.57597,608.34155
255.88005,617.355
256.18503,626.86194
256.4908,636.86285
256.79733,647.35803
257.10452,658.3478
257.41235,669.83246
257.7207,681.8124
258.02957,694.2878
258.33887,706.759
258.6486,719.72614
258.95868,733.18964
259.2691,747.1496
259.5798,761.10626
259.8908,775.5598
260.20203,790.51044
