step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,437.8687,458.5256,-1.0795205,0.9316394,0.0,3,-0.2,-0.2
1,436.77927,459.44583,-1.0894436,0.42022946,0.0,0,-0.2,-0.4
2,435.67996,459.85458,-0.5992905,0.4087507,0.0,0,-0.2,-0.6000000000000001
3,435.07086,460.25177,-0.10911466,0.39717615,0.0,4,0,-0.6000000000000001
4,434.95193,460.63733,-0.11890735,0.38555783,0.0,0,-0.2,-0.8
5,434.82327,461.01126,0.3713391,0.37394792,0.0,3,-0.2,-1.0
6,435.1849,461.3736,0.36162323,-0.1376552,0.0,0,-0.2,-1.2
7,435.53687,461.2244,0.8519519,-0.1492001,0.0,0,-0.2,-1.4
8,436.37912,461.0637,1.3422709,-0.16071594,0.0,0,-0.2,-1.5999999999999999
9,437.71173,460.89154,1.8325877,-0.17215171,0.0,2,-0.2,-1.7999999999999998
10,439.53464,460.70807,1.8229111,0.31654292,0.0,0,-0.2,-1.9999999999999998
11,441.34787,461.0135,2.313251,0.30541694,0.0,0,-0.2,-2.1999999999999997
12,443.65155,461.30798,2.803659,0.2944904,0.0,0,-0.2,-2.4
13,446.44568,461.5918,3.294145,0.28380725,0.0,0,-0.2,-2.6
14,449.7304,461.8652,3.7847211,0.2734084,0.0,0,-0.2,-2.8000000000000003
15,453.5058,462.12854,4.275399,0.26333117,0.0,2,-0.2,-3.0000000000000004
16,457.772,462.38214,4.266194,0.7536088,0.0,1,-0.2,-3.2000000000000006
17,462.0291,463.1264,3.7571206,0.7442704,0.0,2,-0.2,-3.400000000000001
18,465.77734,463.86172,3.7482233,1.2353128,0.0,0,-0.2,-3.600000000000001
19,469.5168,465.0884,4.2394867,1.2266773,0.0,3,-0.2,-3.800000000000001
20,473.74777,466.30676,4.230947,0.7183605,0.0,0,-0.2,-4.000000000000001
21,477.9704,467.01715,4.722612,0.71038234,0.0,0,-0.2,-4.200000000000001
22,482.6848,467.71988,5.214442,0.70271504,0.0,2,-0.2,-4.400000000000001
23,487.89127,468.41525,5.206448,1.195376,0.0,4,0,-4.400000000000001
24,493.0899,469.6036,5.198642,1.1883789,0.0,2,-0.2,-4.600000000000001
25,498.28098,470.78534,5.1910496,1.6817102,0.0,3,-0.2,-4.800000000000002
26,503.46463,472.4607,5.1836653,1.17535,0.0,0,-0.2,-5.000000000000002
27,508.64114,473.62997,5.6765084,1.1692837,0.0,0,-0.2,-5.200000000000002
28,514.31067,474.79346,6.1695457,1.1634892,0.0,0,-0.2,-5.400000000000002
29,520.47345,475.95142,6.662783,1.1579735,0.0,0,-0.2,-5.600000000000002
30,527.1297,477.10416,7.1562266,1.1527413,0.0,0,-0.2,-5.8000000000000025
31,534.2796,478.25195,7.649882,1.1477939,0.0,2,-0.2,-6.000000000000003
32,541.92334,479.39508,7.6437526,1.6431304,0.0,3,-0.2,-6.200000000000003
33,549.56116,481.03384,7.637842,1.1387478,0.0,0,-0.2,-6.400000000000003
34,557.19336,482.16846,8.132158,1.1346248,0.0,0,-0.2,-6.600000000000003
35,565.32,483.2992,8.626676,1.1307412,0.0,0,-0.2,-6.800000000000003
36,573.9414,484.4263,9.121395,1.1270932,0.0,0,-0.2,-7.0000000000000036
37,583.05774,485.55,9.616319,1.1236755,0.0,0,-0.2,-7.200000000000004
38,592.6692,486.67044,10.111445,1.1204811,0.0,4,0,-7.200000000000004
39,602.77594,487.78796,10.106776,1.1175027,0.0,0,-0.2,-7.400000000000004
40,612.87823,488.90268,10.602307,1.1147313,0.0,0,-0.2,-7.600000000000004
41,623.47626,490.01483,11.09803,1.1121489,0.0,4,0,-7.600000000000004
42,634.57025,491.12457,11.093942,1.1097469,0.0,0,-0.2,-7.800000000000004
43,645.6603,492.23212,11.590038,1.1075171,0.0,2,-0.2,-8.000000000000004
44,657.2466,493.33755,11.586309,1.6054435,0.0,0,-0.2,-8.200000000000003
45,668.82935,494.94107,12.082752,1.6035182,0.0,0,-0.2,-8.400000000000002
46,680.9087,496.5428,12.579361,1.6017262,0.0,0,-0.2,-8.600000000000001
47,693.4848,498.14285,13.076133,1.6000603,0.0,0,-0.2,-8.8
48,706.55786,499.74136,13.573062,1.5985138,0.0,0,-0.2,-9.0
49,720.128,501.33844,14.070142,1.5970795,0.0,0,-0.2,-9.2
50,734.1954,502.9342,14.567369,1.5957506,0.0,3,-0.2,-9.399999999999999
51,748.76013,504.52872,14.564736,1.0945202,0.0,2,-0.2,-9.599999999999998
52,763.3224,505.6221,14.56224,1.5933822,0.0,0,-0.2,-9.799999999999997
53,777.8822,507.21442,15.059866,1.5923285,0.0,0,-0.2,-9.999999999999996
54,792.9398,508.8058,15.557609,1.5913498,0.0,0,-10,-19.999999999999996
