x,y
468.31433,266.40292
468.59296,267.9561
469.34927,269.5135
470.58344,271.07486
472.29562,272.63995
474.48615,274.2085
477.15543,275.78018
480.30405,277.3547
483.4326,278.93173
487.04172,280.511
491.13205,282.09222
494.70435,283.67514
498.75922,285.2595
503.29736,286.84512
507.81943,287.93176
512.8261,289.01932
518.3182,290.1076
523.7962,291.69653
529.261,292.78598
535.2131,293.8758
541.15314,294.96594
547.08167,296.0563
553.4993,297.14688
559.90656,297.73755
566.80396,298.3283
574.19196,298.91913
582.07104,299.50998
589.9418,299.60083
598.30457,299.6917
607.1599,299.7826
616.5081,299.87347
625.8497,299.46436
635.18494,299.05527
645.0143,298.64618
655.338,298.23712
666.15643,297.8281
677.4699,297.4191
688.2787,297.01013
699.083,296.6012
709.3832,296.1923
719.6793,296.28342
730.47174,296.37457
741.2605,296.4658
752.5459,296.557
764.328,296.64825
776.107,297.23953
787.88306,298.33084
799.6563,298.92212
