x,y
508.81857,412.91837
508.16635,414.09067
507.50375,415.25726
506.83078,415.91812
506.14746,416.57315
504.95377,417.22235
504.2497,417.86557
503.53522,418.50284
502.81036,419.134
502.07507,419.7591
500.8294,420.378
499.57327,420.99066
498.3067,422.09695
497.0296,423.1968
495.74207,424.2901
494.94403,425.37674
493.63553,426.45667
492.3166,427.52975
490.9872,429.09592
489.64743,431.15506
488.7973,433.20706
487.43698,435.25186
486.06653,436.78934
485.186,438.3194
484.29544,439.84198
483.89496,441.35706
483.48465,442.86453
483.0646,444.36444
483.1349,445.85675
483.19568,447.34146
483.24704,448.81863
483.2891,450.28824
483.322,451.2503
483.34576,452.70483
483.86053,454.1519
484.3664,456.0915
485.36356,458.02368
486.35214,459.9486
487.33234,461.8663
488.80426,463.7769
490.76816,465.68048
492.72415,467.0772
495.17236,468.4672
497.613,469.85065
500.0462,471.2277
502.47205,472.09848
504.89072,473.46313
507.8023,474.8218
510.707,476.17465
513.60486,477.02182
516.4961,477.86346
519.38074,478.1997
521.75885,478.53067
524.1306,479.35648
526.49603,480.67725
528.8552,481.99304
531.2083,483.30396
533.5554,484.61014
535.89655,485.91162
538.23193,487.20856
540.5616,488.00098
542.38556,488.789
544.704,489.57266
547.0169,490.85208
549.3244,492.62732
551.6266,494.3984
553.9236,495.6655
556.2154,496.9286
558.50214,498.1878
561.2839,499.4432
564.0607,500.19485
566.8327,501.4428
569.0999,502.6872
571.3625,503.928
573.62036,504.66537
576.3737,505.3993
579.1225,506.62985
581.3669,507.85715
583.6068,508.58118
585.34247,509.30203
587.0738,510.5197
589.3009,511.73428
592.0238,512.9458
594.74255,514.1543
597.4573,515.85986
600.16797,517.5625
602.87476,519.2623
605.57764,520.9593
607.77673,522.65356
610.4721,524.3451
613.16376,526.03394
615.8518,528.2202
618.5363,530.9039
621.2173,533.585
623.89484,536.2637
626.56903,539.4399
629.24,542.6137
631.9077,545.78516
634.57227,549.4542
637.23376,552.62103
639.8923,555.78564
642.5478,558.44794
645.20044,561.60815
647.8503,564.7661
650.4973,567.42206
653.1416,570.07587
656.2832,572.7276
658.9222,575.3774
661.5586,578.52515
664.19244,581.67096
666.82385,584.8148
668.95276,587.9568
671.0793,591.0969
673.2034,594.23517
675.3253,597.8716
677.4449,601.0062
679.5622,604.63904
681.6773,608.77014
683.7903,613.3995
685.9012,618.5271
687.51,623.653
689.1168,629.2772
690.7217,635.3998
691.8246,641.52075
693.42566,647.6401
694.5249,653.75775
695.62244,659.3739
696.7182,664.9884
698.31226,670.60144
699.90466,675.7129
701.4955,680.3228
702.5847,684.9313
703.67236,689.0382
704.2585,693.14374
704.34314,697.24774
703.9263,701.3503
704.00793,705.4514
704.0882,710.0511
704.66705,714.6493
704.7445,719.24615
705.32056,723.84155
705.8953,728.43555
705.96875,733.02814
706.0409,738.1193
706.11176,743.2092
706.68134,748.29767
707.24976,753.3848
707.8169,758.47064
707.88293,763.5551
708.44775,768.63824
709.0115,773.72015
709.5741,778.3007
710.6356,782.88
712.19604,787.458
713.75543,792.0348
715.8137,796.61035
