step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,163.79172,323.81946,-0.2904241,-1.7336369,0.10922467,0,-0.10072621521001396,-0.10072621521001396
1,163.53568,322.0798,0.24396129,-1.73965,0.099273786,0,-0.10847609134070663,-0.20920230655072058
2,163.81412,320.3346,0.77843845,-1.7452284,0.09152391,0,-0.11410067982986621,-0.3233029863805868
3,164.62737,318.58417,1.3132542,-1.7504269,0.08589932,0,-0.11769935566915551,-0.4410023420497423
4,165.97603,316.8289,1.8486686,-1.7552886,0.08230064,3,-0.11939673072732243,-0.5603990727770647
5,167.861,315.06903,1.8849638,-2.259846,0.08060327,0,-0.1239958802894538,-0.6843949530665185
6,169.78345,312.8049,2.4224546,-2.2641215,0.07600412,0,-0.1269881014131155,-0.8113830544796341
7,172.2447,310.53696,2.961252,-2.2679367,0.0730119,0,-0.12857187588422697,-0.939954930363861
8,175.24643,308.2657,3.501731,-2.2712753,0.07142813,0,-0.1289781377600802,-1.0689330681239413
9,178.79077,305.9916,4.0443344,-2.274098,0.07102186,0,-0.12847354503163916,-1.1974066131555805
10,182.88037,303.71527,4.5895977,-2.2763355,0.07152645,1,-0.12736383456108585,-1.3247704477166664
11,187.51854,301.43738,4.138181,-2.2778766,0.072636165,0,-0.12879234171030235,-1.4535627894269687
12,191.70947,299.15884,4.690921,-2.2785506,0.07120766,4,0.07014332124507217,-1.3834194681818965
13,196.45729,296.88074,4.74783,-2.2781086,0.07014332,0,-0.13208501481680607,-1.5155044829987026
14,201.2673,294.6045,5.309999,-2.2762356,0.067914985,0,-0.1344374976141734,-1.649941980612876
15,206.64546,292.33197,5.8781605,-2.2725108,0.0655625,0,-0.13731691002444485,-1.7872588906373208
16,212.59943,290.0657,6.453975,-2.2662835,0.06268309,0,-0.14116470155321165,-1.9284235921905324
17,219.13911,287.80914,7.039682,-2.2565417,0.058835298,0,-0.14645714144570382,-2.074880733636236
18,226.2775,285.5675,7.638375,-2.2416625,0.05354286,0,-0.15369783205935034,-2.2285785656955865
19,234.03194,283.34854,8.25444,-2.2189405,0.04630217,0,-0.1634046340951399,-2.3919831997907264
20,242.42616,281.1649,8.894238,-2.183653,0.036595367,0,-0.17608683540416264,-2.568070035194889
21,251.49327,279.0378,9.567107,-2.1270995,0.023913164,0,-0.19220201598847214,-2.760272051183361
22,261.2798,277.00552,10.286519,-2.0322807,0.007797984,0,-0.2,-2.9602720511833613
23,271.84927,275.14127,11.069489,-1.8642356,0.0,0,-0.2,-3.1602720511833615
24,283.27347,273.59027,11.924197,-1.5510073,0.0,0,-0.2,-3.3602720511833617
25,295.5631,272.61624,12.789625,-0.97402865,0.0,0,-0.2,-3.560272051183362
26,308.49146,272.49835,13.42834,-0.11790394,0.0,0,-0.2,-3.760272051183362
27,321.6821,273.1502,13.690661,0.6518769,0.0,0,-0.2,-3.9602720511833622
28,335.0207,274.23807,13.838594,1.0878545,0.0,1,-0.2,-4.160272051183362
29,348.57486,275.53516,13.054153,1.2970953,0.0,0,-0.2,-4.360272051183363
30,361.4275,276.93375,13.352637,1.3985891,0.0,0,-0.2,-4.560272051183363
31,374.635,278.38684,13.70751,1.453085,0.0,0,-0.2,-4.760272051183363
32,388.23633,279.87067,14.101326,1.4838343,0.0,0,-0.2,-4.960272051183363
33,402.2582,281.37262,14.521883,1.5019577,0.0,0,-0.2,-5.160272051183363
34,416.71933,282.88565,14.961105,1.5130289,0.0,0,-0.2,-5.3602720511833635
35,431.63297,284.40564,15.413652,1.5199869,0.0,0,-0.2,-5.560272051183364
36,447.0089,285.9301,15.87593,1.5244557,0.0,2,-0.2,-5.760272051183364
37,462.85437,287.4575,15.845467,2.0273712,0.0,0,-0.2,-5.960272051183364
38,478.6749,289.48676,16.320524,2.0292923,0.0,0,-0.2,-6.160272051183364
39,494.9746,291.51727,16.799725,2.0305161,0.0,0,-0.2,-6.360272051183364
40,511.75684,293.54855,17.282219,2.031278,0.0,0,-0.2,-6.5602720511833645
41,529.0242,295.5803,17.767355,2.0317307,0.0,0,-0.2,-6.760272051183365
42,546.7788,297.61227,18.254637,2.031976,0.0,0,-0.2,-6.960272051183365
43,565.0225,299.64435,18.74368,2.032082,0.0,0,-0.2,-7.160272051183365
44,583.75665,301.67645,19.234177,2.0320947,0.0,1,-0.2,-7.360272051183365
45,602.98254,303.7085,18.725887,2.0320458,0.0,0,-0.2,-7.560272051183365
46,621.7012,305.74045,19.218618,2.031957,0.0,0,-0.2,-7.760272051183366
47,640.9134,307.77228,19.712173,2.0318418,0.0,0,-0.2,-7.960272051183366
48,660.6198,309.80402,20.206434,2.031711,0.0,0,-0.2,-8.160272051183366
49,680.8211,311.83557,20.70131,2.0315716,0.0,4,0,-8.160272051183366
50,701.5178,313.867,20.696712,2.0314288,0.0,0,-0.2,-8.360272051183365
51,722.2104,315.8983,21.192581,2.031286,0.0,0,-0.2,-8.560272051183365
52,743.39923,317.92944,21.688845,2.0311453,0.0,2,-0.2,-8.760272051183364
53,765.0847,319.96045,21.685457,2.5310085,0.0,0,-0.2,-8.960272051183363
54,786.7671,322.49133,22.18238,2.5308764,0.0,0,-10,-18.960272051183363
