x,y
439.1665,162.76396
440.18765,163.8333
441.69623,164.91481
443.69223,166.00833
445.17557,167.11365
447.1462,168.23059
449.6041,169.35896
452.54926,170.49844
455.4817,171.64873
458.40146,173.30945
461.80856,174.98032
465.70306,176.66093
470.085,178.3509
474.4545,180.54974
479.3117,182.75702
484.1567,184.97226
489.48975,187.19499
495.31097,189.42474
501.62067,191.66103
507.91913,193.40334
514.7067,195.15123
520.9838,196.90425
526.75073,198.66202
532.00775,200.4242
537.2552,201.6905
542.4933,202.4607
547.7223,203.73451
552.94244,205.01176
558.1541,205.79224
563.8574,206.57573
570.05273,207.36208
576.7403,208.15106
583.4204,208.44254
590.5934,208.73631
598.25946,209.03226
606.41895,209.3302
614.5722,210.12999
623.2195,210.9315
631.861,212.23459
640.4971,213.53911
649.62787,214.84499
658.75366,215.65207
667.8747,216.46027
676.49115,217.26952
685.6032,218.07973
694.2111,218.89084
702.81494,219.70276
710.91486,220.51547
719.51105,221.3289
728.1037,222.143
736.1928,222.95775
744.2786,223.27307
751.86115,223.58896
759.94055,223.90538
768.51697,224.22229
777.09045,224.53969
786.1611,224.85753
795.729,225.17578
