x,y
105.52794,275.1654
105.73835,273.70416
105.96597,271.74527
106.21077,269.28885
106.47269,267.33517
106.75169,265.88437
107.047775,264.93658
107.36092,263.49188
108.191124,262.0504
109.03846,261.11237
110.403015,260.1778
111.784966,259.7469
113.18454,259.81976
114.10199,259.89645
114.53747,259.97705
114.99107,260.56155
115.46293,260.64996
115.95311,260.74228
116.96172,260.8385
117.98897,261.43872
119.03507,262.54294
119.60031,263.65112
120.184875,265.2632
120.78898,267.37906
121.412865,269.9985
122.05683,272.62134
122.721146,275.74728
123.40611,279.37607
124.11205,283.0073
124.839264,287.14056
125.58806,291.77545
126.85872,296.41135
128.15163,300.5477
129.46715,305.184
130.80557,310.31958
132.16719,315.95377
133.55219,322.08572
134.96065,328.71457
136.39253,335.83932
137.84767,343.45898
139.32568,351.57254
140.326,359.67892
141.34784,368.27725
142.39023,377.36676
143.95206,386.44672
145.03224,395.51648
145.62955,404.5757
146.24277,414.12418
146.87059,424.16177
148.01176,434.18857
149.1651,444.70462
149.82947,455.21008
150.50378,465.20526
151.18712,474.6905
151.87866,483.66605
153.07774,492.6323
154.28372,501.58948
155.99602,510.53793
157.21411,519.4779
158.4375,528.9097
159.66574,538.83374
160.39839,548.75024
161.13506,559.15955
161.87535,570.0621
162.61897,581.4581
163.36557,592.34814
164.11487,603.2323
165.36665,614.1109
166.62068,625.4843
167.87677,637.35266
169.6347,649.2163
170.89432,661.0755
172.15546,673.43036
173.41798,686.2812
174.68176,699.6282
176.44669,712.97156
178.21265,726.31146
179.47954,739.64813
180.24727,752.9817
180.51578,766.3123
180.785,779.14014
180.5549,791.96533
