step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,345.39236,440.61673,-1.6215206,0.51188594,0.64385545,0,0.45207025493178593,0.45207025493178593
1,343.76144,441.09952,-1.1309115,0.48279518,0.6520703,4,0.6583871936823082,1.1104574486140941
2,342.6215,441.5531,-1.1399707,0.45358568,0.6583872,4,0.6644778561823564,1.7749353047964505
3,341.47272,441.97745,-1.1487759,0.42434204,0.6644779,0,0.4703296418429241,2.2452649466393746
4,340.31537,442.3725,-0.65732986,0.39505842,0.67032963,2,0.474480583350048,2.7197455299894226
5,339.64975,442.73822,-0.66563505,0.86572886,0.67448056,0,0.4814582461046975,3.20120377609412
6,338.97595,443.57465,-0.17377466,0.8364265,0.68145823,0,0.48682988372619657,3.6880336598203165
7,338.79428,444.382,0.31832498,0.80732423,0.68682986,4,0.6905616195910722,4.378595279411389
8,339.10486,445.16046,0.3105764,0.7784861,0.6905616,1,0.4940918206659119,4.872687100077301
9,339.40778,445.91043,-0.19710517,0.7499714,0.6940918,2,0.4989885524640441,5.371675652541345
10,339.20303,446.6322,-0.20472354,1.2217637,0.69898856,1,0.5066830572756256,5.878358709816971
11,338.99084,447.826,-0.71220624,1.1937759,0.70668304,0,0.5158004028911229,6.394159112708094
12,338.27133,448.99216,-0.2194891,1.1661645,0.7158004,0,0.5232019754556128,6.917361088163706
13,338.04483,450.13098,0.2734937,1.1388462,0.723202,2,0.5288188813120525,7.446179969475759
14,338.3115,451.24286,0.2666586,1.6118739,0.7288189,0,0.537067477805685,7.983247447281444
15,338.5714,452.82816,0.75992584,1.5852947,0.73706746,2,0.5431996829517238,8.526447130233167
16,339.32477,454.38742,0.7533518,2.059247,0.7431997,4,0.7515454082179518,9.27799253845112
17,340.07162,456.42117,0.7468612,2.0337653,0.7515454,0,0.5592105642200835,9.837203102671204
18,340.81213,458.43015,1.2405087,2.0089679,0.7592106,0,0.5639325844311165,10.40113568710232
19,342.04642,460.41495,1.7342882,1.9848204,0.7639326,0,0.5652172267557207,10.96635291385804
20,343.77457,462.3763,2.2281349,1.961344,0.76521724,4,0.7625576057926462,11.728910519650686
21,345.99655,464.31485,2.2219923,1.9385587,0.7625576,1,0.5582744424008852,12.28718496205157
22,348.21237,466.23135,1.7158127,1.9164834,0.75827444,0,0.5553695654414526,12.842554527493023
23,349.92197,468.12643,2.2096066,1.8950859,0.75536954,0,0.5483180634114464,13.39087259090447
24,352.1254,470.00073,2.7034302,1.8742847,0.7483181,0,0.5369231997242401,13.92779579062871
25,354.82266,471.85483,3.197242,1.8541026,0.7369232,2,0.5211000687733243,14.448895859402034
26,358.01367,473.6894,3.1910083,2.3345616,0.7211001,0,0.5049117118339981,14.953807571236032
27,361.19836,476.00507,3.6847029,2.3156834,0.7049117,2,0.4840933692376011,15.437900940473634
28,364.87674,478.30258,3.67839,2.7975283,0.68409336,1,0.46249028221507377,15.900391222688707
29,368.5488,481.0827,3.172051,2.7801063,0.6624903,0,0.44292906768504964,16.343320290373757
30,371.71454,483.84616,3.6657481,2.7634566,0.6429291,0,0.4190096739157096,16.762329964289467
31,375.37408,486.59366,4.1595197,2.7474895,0.6190097,0,0.39092131319098505,17.153251277480454
32,379.5274,489.32587,4.653347,2.7322087,0.59092134,3,0.35885232074089063,17.512103598221344
33,384.17462,492.04346,4.6472178,2.2176163,0.5588523,1,0.3266557891047865,17.83875938732613
34,388.81577,494.2472,4.1411233,2.2037127,0.5266558,3,0.2975460083597508,18.136305395685884
35,392.9508,496.4376,4.13504,1.6904074,0.49754602,0,0.2687435654852412,18.405048961171126
36,397.0798,498.11523,4.6289954,1.6776332,0.46874356,0,0.23660630457923165,18.64165526575036
37,401.70276,499.78055,5.1229615,1.6653199,0.43660632,2,0.20116665857900012,18.84282192432936
38,406.8197,501.43402,5.1169367,2.1534846,0.40116665,0,0.16514827980657226,19.007970204135933
39,411.9306,503.57617,5.610922,2.142142,0.36514828,0,0.12580878981830806,19.13377899395424
40,417.53558,505.7075,6.104964,2.1313057,0.3258088,2,0.08318314913580999,19.21696214309005
41,423.63464,507.82846,6.099065,2.6209815,0.28318316,0,0.039871716780057465,19.25683385987011
42,429.72787,510.43964,6.5932293,2.6111727,0.23987171,0,-0.006737552846036221,19.250096307024073
43,436.31537,513.0415,7.0874987,2.6018763,0.19326244,0,-0.05661084305963532,19.19348546396444
44,443.39725,515.6346,7.5818753,2.5930877,0.14338915,0,-0.10972263066542937,19.08376283329901
45,450.9736,518.2194,8.0763645,2.5848002,0.09027737,1,-0.16605443619558918,18.917708397103418
46,459.0446,520.7964,7.570971,2.5770051,0.033945564,0,-0.2,18.71770839710342
47,466.6103,523.3661,8.065702,2.5696914,0.0,0,-0.2,18.51770839710342
48,474.67084,525.9289,8.560564,2.5628016,0.0,0,-0.2,18.31770839710342
49,483.2264,528.4852,9.055558,2.556327,0.0,0,-0.2,18.11770839710342
50,492.2771,531.03546,9.550691,2.550257,0.0,4,0,18.11770839710342
51,501.82306,533.5801,9.545965,2.5445788,0.0,3,-0.2,17.91770839710342
52,511.36444,536.1193,9.541386,2.039279,0.0,0,-0.2,17.717708397103422
