step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,349.52982,475.59738,-1.4746584,0.4084522,0.0,0,-0.2,-0.2
1,348.04974,475.98654,-0.9801014,0.38915485,0.0,0,-0.2,-0.4
2,347.06433,476.35635,-0.4853837,0.36980808,0.0,0,-0.2,-0.6000000000000001
3,346.5738,476.7068,0.009450903,0.3504526,0.0,0,-0.2,-0.8
4,346.57816,477.03793,0.50435716,0.33112636,0.0,0,-0.2,-1.0
5,347.07745,477.3498,0.99928975,0.31186572,0.0,0,-0.2,-1.2
6,348.07166,477.6425,1.4942038,0.29270616,0.0,0,-0.2,-1.4
7,349.5607,477.9162,1.9890561,0.2736835,0.0,0,-0.2,-1.5999999999999999
8,351.5445,478.17102,2.4838054,0.25483444,0.0,0,-0.2,-1.7999999999999998
9,354.02292,478.40723,2.978414,0.23619767,0.0,0,-0.2,-1.9999999999999998
10,356.99576,478.62503,3.4728472,0.21781412,0.0,0,-0.2,-2.1999999999999997
11,360.46286,478.82477,3.967076,0.19972746,0.0,0,-0.2,-2.4
12,364.42392,479.00674,4.4610767,0.18198417,0.0,0,-0.2,-2.6
13,368.87875,479.1714,4.9548326,0.16463329,0.0,0,-0.2,-2.8000000000000003
14,373.8271,479.3191,5.448333,0.14772592,0.0,0,-0.2,-3.0000000000000004
15,379.26868,479.4504,5.941576,0.1313144,0.0,0,-0.2,-3.2000000000000006
16,385.20325,479.56586,6.434569,0.11545104,0.0,0,-0.2,-3.400000000000001
17,391.63055,479.66605,6.9273257,0.1001868,0.0,0,-0.2,-3.600000000000001
18,398.5504,479.75162,7.419871,0.085569665,0.0,0,-0.2,-3.800000000000001
19,405.96268,479.82327,7.9122357,0.071642935,0.0,0,-0.2,-4.000000000000001
20,413.86713,479.8817,8.404458,0.05844362,0.0,0,-0.2,-4.200000000000001
21,422.2637,479.9277,8.896582,0.046001017,0.0,0,-0.2,-4.400000000000001
22,431.15237,479.96204,9.388655,0.034335542,0.0,0,-0.2,-4.600000000000001
23,440.53308,479.9855,9.880727,0.023458023,0.0,0,-0.2,-4.800000000000002
24,450.40594,479.99887,10.37285,0.013369412,0.0,0,-0.2,-5.000000000000002
25,460.771,480.00293,10.865072,0.004061011,0.0,0,-0.2,-5.200000000000002
26,471.62845,479.99844,11.357439,-0.0044848984,0.0,0,-0.2,-5.400000000000002
27,482.97845,479.98615,11.849993,-0.012294033,0.0,0,-0.2,-5.600000000000002
28,494.8212,479.96677,12.342771,-0.019398825,0.0,0,-0.2,-5.8000000000000025
29,507.157,479.94092,12.835801,-0.025836993,0.0,0,-0.2,-6.000000000000003
30,519.98615,479.90927,13.329108,-0.031650048,0.0,0,-0.2,-6.200000000000003
31,533.30884,479.87238,13.822711,-0.03688188,0.0,0,-0.2,-6.400000000000003
32,547.1254,479.8308,14.316621,-0.041577425,0.0,0,-0.2,-6.600000000000003
33,561.4363,479.78503,14.810843,-0.04578157,0.0,0,-0.2,-6.800000000000003
34,576.2417,479.7355,15.305381,-0.04953819,0.0,0,-0.2,-7.0000000000000036
35,591.54193,479.6826,15.80023,-0.05288945,0.0,0,-0.2,-7.200000000000004
36,607.3373,479.62674,16.295385,-0.05587525,0.0,0,-0.2,-7.400000000000004
37,623.6281,479.5682,16.790838,-0.058532897,0.0,0,-0.2,-7.600000000000004
38,640.41473,479.5073,17.286577,-0.060896903,0.0,0,-0.2,-7.800000000000004
39,657.6973,479.4443,17.78259,-0.0629989,0.0,0,-0.2,-8.000000000000004
40,675.47614,479.37943,18.278866,-0.06486766,0.0,0,-0.2,-8.200000000000003
41,693.7515,479.3129,18.775389,-0.066529185,0.0,0,-0.2,-8.400000000000002
42,712.5237,479.2449,19.272144,-0.068006866,0.0,0,-0.2,-8.600000000000001
43,731.7928,479.17557,19.769117,-0.06932162,0.0,0,-0.2,-8.8
44,751.5591,479.10507,20.266296,-0.07049209,0.0,0,-0.2,-9.0
45,771.82275,479.03354,20.763668,-0.07153486,0.0,0,-0.2,-9.2
46,792.584,478.9611,21.261217,-0.072464615,0.0,0,-10,-19.2
