x,y
314.6399,169.96951
316.42957,170.22435
318.71432,170.51787
321.49353,170.84999
324.76633,171.2205
328.5318,171.62915
332.7889,172.07547
337.5365,172.55885
342.77344,173.0785
348.49847,173.63342
354.71045,174.22235
361.40826,174.84381
368.59097,175.4961
376.25775,176.17732
384.40796,176.88542
393.04123,177.61821
402.1574,178.3735
411.7566,179.14903
421.83905,179.94266
432.40524,180.75229
443.4558,181.57599
454.99152,182.41197
466.51318,182.75862
478.52167,183.11452
491.0179,183.47845
504.00275,183.84933
517.4771,184.2262
531.4417,184.60823
545.8974,184.99472
560.8449,185.38504
576.28485,185.77869
592.2179,186.17517
608.64465,186.57411
625.56555,186.97519
642.9812,187.37811
660.89197,187.78264
679.2983,188.18854
698.2005,188.59566
717.59894,189.00381
737.49396,189.4129
757.88574,189.82278
778.77466,190.23338
