x,y
307.8471,57.625183
309.17313,57.683556
310.49872,57.253273
311.82382,56.334282
312.64838,55.426495
313.47235,55.029823
314.79575,54.64422
316.61844,54.269646
318.94043,53.906048
321.76154,53.55337
325.08173,53.21156
328.9008,52.88054
332.7186,52.060226
337.03503,51.250492
341.8499,50.451195
346.66306,50.16218
351.9743,49.883324
356.78348,49.614475
362.0904,49.355507
367.39493,49.60625
372.69687,49.86658
378.49606,50.13636
384.79233,50.415417
391.08554,50.70357
396.87546,51.000626
403.16202,51.306393
409.94504,51.620663
417.2244,51.943207
423.99997,52.273766
430.77164,53.112103
438.03934,53.957996
445.3029,54.811203
453.0623,55.671474
461.3174,56.538555
469.5682,57.912155
477.8146,58.792015
486.55664,59.677856
495.79422,60.569397
505.02737,61.466335
514.25616,62.36839
522.9805,63.275288
532.2006,64.186775
541.91644,65.10261
552.12805,66.02253
562.3355,67.44629
572.5389,68.37366
583.2383,69.3044
594.43384,70.2383
606.1256,71.17514
618.3137,72.114716
630.4983,73.05683
643.1794,74.00129
656.35724,74.94793
669.5319,76.396576
683.2035,77.84707
696.8722,79.29928
711.038,80.75305
725.2011,82.208275
739.36163,83.16483
754.01965,84.12262
768.1753,85.081535
782.3287,86.541504
796.4798,88.00245
