x,y
406.84387,268.9359
407.3206,270.8381
408.24524,272.75443
409.61795,274.68384
411.43927,276.62512
413.21024,279.077
414.93164,281.038
416.60455,283.507
418.7298,285.98273
421.30865,288.46396
424.34277,290.94943
426.83408,293.43802
429.78406,295.92877
432.69446,297.92075
436.067,299.9133
439.90344,301.9059
444.20584,303.89804
448.47614,305.38928
453.21625,306.87946
457.428,308.36835
462.11295,309.8558
467.27264,311.34174
472.90863,312.82605
478.5225,314.80875
484.6156,316.7897
491.1894,318.7689
498.24518,320.74634
505.78424,322.72202
513.80786,324.696
521.81714,326.66833
530.3132,328.63907
538.7969,331.10825
547.76917,333.57596
556.7309,336.54224
566.1828,339.50714
575.62555,342.97064
585.5599,346.43286
595.9863,349.8938
606.40546,353.3535
617.3178,356.81198
628.7238,360.26938
640.62396,363.72568
652.0186,367.18097
663.90814,370.63525
675.79297,374.08865
687.1733,377.54114
699.04944,380.9928
710.42163,384.44366
722.2901,387.89374
734.655,391.3431
747.5167,394.79178
760.87524,398.23978
774.23083,401.18716
788.0836,404.13394
