x,y
278.5156,61.972084
279.84854,61.86773
280.68246,61.775017
281.0173,61.69395
281.85312,61.624527
282.6898,61.06675
283.5273,60.02057
283.8656,58.985897
284.20468,57.46264
285.0445,55.950657
285.38498,54.449814
285.2261,52.959984
284.5679,51.481033
284.41037,50.012825
284.25348,49.055233
284.0973,47.60818
283.4417,46.17154
282.28683,44.745197
281.13266,43.32902
279.97922,41.922894
278.32654,40.5267
276.17468,39.140316
273.5237,37.76362
270.37372,36.39648
267.72476,35.03877
265.07693,34.190357
262.43036,32.85115
259.78503,31.021025
257.64102,29.199823
254.99841,27.3874
251.85722,25.583601
248.21751,23.788273
244.07936,22.00125
239.94284,19.722364
235.80803,16.951424
231.17497,14.188208
226.54372,11.432501
221.41432,8.684089
215.78683,5.942754
209.66132,3.2082775
203.03781,0.480435
196.4164,-2.7410007
189.79707,-5.956269
182.67989,-9.165599
176.06488,-12.369222
168.95204,-15.567352
161.3414,-18.760202
153.23297,-21.947989
145.12674,-25.630924
136.52272,-29.309223
127.42089,-32.9831
117.82124,-36.652763
107.72377,-40.31842
97.12845,-43.980274
86.53525,-48.138523
76.44414,-52.29336
65.85508,-56.44496
55.268044,-61.093494
44.182972,-65.73913
32.59982,-70.38201
21.01854,-75.0223
8.939084,-79.66014
-3.638597,-84.29567
-16.214554,-89.42901
-28.788837,-94.060295
-41.3615,-99.18963
-54.432587,-104.31713
-67.50216,-108.942894
-81.070244,-113.56702
-94.63691,-118.18958
-108.70219,-122.810684
-123.26612,-127.4304
-137.82875,-132.5488
-152.39014,-137.16597
-167.4503,-141.78195
-182.50931,-145.89684
-197.56717,-149.51068
