step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,475.90543,231.3966,0.5402549,1.4038066,0.0,0,-0.2,-0.2
1,476.42825,232.8072,1.0228124,1.4106091,0.0,0,-0.2,-0.4
2,477.43356,234.22449,1.5053126,1.417274,0.0,0,-0.2,-0.6000000000000001
3,478.9214,235.64824,1.9878361,1.4237525,0.0,0,-0.2,-0.8
4,480.89185,237.07823,2.470465,1.4300004,0.0,0,-0.2,-1.0
5,483.34512,238.51422,2.9532795,1.4359782,0.0,0,-0.2,-1.2
6,486.2815,239.95587,3.436358,1.4416529,0.0,0,-0.2,-1.4
7,489.70126,241.40286,3.9197745,1.4469982,0.0,0,-0.2,-1.5999999999999999
8,493.60486,242.85486,4.403598,1.4519951,0.0,0,-0.2,-1.7999999999999998
9,497.99274,244.3115,4.8878884,1.4566319,0.0,0,-0.2,-1.9999999999999998
10,502.86545,245.7724,5.3727,1.4609039,0.0,0,-0.2,-2.1999999999999997
11,508.22354,247.23721,5.8580775,1.4648126,0.0,0,-0.2,-2.4
12,514.06757,248.70558,6.3440557,1.4683657,0.0,0,-0.2,-2.6
13,520.39825,250.17715,6.830661,1.4715753,0.0,0,-0.2,-2.8000000000000003
14,527.2161,251.65161,7.3179107,1.4744576,0.0,0,-0.2,-3.0000000000000004
15,534.522,253.12865,7.805814,1.4770317,0.0,0,-0.2,-3.2000000000000006
16,542.31635,254.60796,8.294371,1.4793186,0.0,0,-0.2,-3.400000000000001
17,550.5999,256.0893,8.783577,1.4813405,0.0,0,-0.2,-3.600000000000001
18,559.37335,257.57242,9.273421,1.4831202,0.0,0,-0.2,-3.800000000000001
19,568.6372,259.0571,9.7638855,1.4846799,0.0,0,-0.2,-4.000000000000001
20,578.39215,260.54315,10.25495,1.4860418,0.0,0,-0.2,-4.200000000000001
21,588.6388,262.03036,10.746592,1.4872265,0.0,0,-0.2,-4.400000000000001
22,599.37756,263.51862,11.238784,1.4882536,0.0,0,-0.2,-4.600000000000001
23,610.6091,265.00775,11.7315,1.4891412,0.0,0,-0.2,-4.800000000000002
24,622.33374,266.49768,12.224711,1.489906,0.0,0,-0.2,-5.000000000000002
25,634.5521,267.98822,12.71839,1.4905629,0.0,0,-0.2,-5.200000000000002
26,647.26465,269.47937,13.212508,1.4911257,0.0,0,-0.2,-5.400000000000002
27,660.4717,270.97098,13.707037,1.4916066,0.0,0,-0.2,-5.600000000000002
28,674.17365,272.46298,14.20195,1.4920162,0.0,0,-0.2,-5.8000000000000025
29,688.37085,273.95535,14.697222,1.4923643,0.0,0,-0.2,-6.000000000000003
30,703.0637,275.448,15.192826,1.492659,0.0,0,-0.2,-6.200000000000003
31,718.25244,276.94092,15.688741,1.4929079,0.0,0,-0.2,-6.400000000000003
32,733.9374,278.43402,16.184942,1.4931172,0.0,3,-0.2,-6.600000000000003
33,750.1188,279.92734,16.181412,0.99329275,0.0,0,-0.2,-6.800000000000003
34,766.29694,280.92078,16.678127,0.9934392,0.0,0,-0.2,-7.0000000000000036
35,782.972,281.91434,17.175066,0.9935645,0.0,0,-10,-17.000000000000004
