step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,481.4626,186.71727,0.7438713,1.2014871,0.294473,3,0.09765111520774544,0.09765111520774544
1,482.19406,187.92648,0.7314993,0.7092106,0.2976511,2,0.09825990740857699,0.19591102261632243
2,482.91315,188.64334,0.71907485,1.2168533,0.2982599,2,0.10142459333980663,0.29733561595612906
3,483.61978,189.86775,0.70664304,1.7244217,0.3014246,2,0.10706212927493758,0.40439774523106664
4,484.31393,191.59967,0.69415826,2.23191,0.30706212,0,0.11506417033939603,0.5194619155704627
5,484.9955,193.83897,1.1815757,2.23931,0.31506416,4,0.320578691993035,0.8400406075634977
6,486.16437,196.08559,1.1688511,2.246612,0.3205787,1,0.12580986859548465,0.9658504761589823
7,487.3204,198.33936,0.65603006,2.2537687,0.32580987,3,0.1331788594131243,1.0990293355721066
8,487.96353,200.60013,0.643116,1.7607772,0.33317885,0,0.13811250832889072,1.2371418439009974
9,488.5936,202.36781,1.1300658,1.7676785,0.3381125,3,0.14043448712077905,1.3775763310217763
10,489.7105,204.1423,1.1169235,1.2744821,0.3404345,1,0.14041799317147136,1.5179943241932476
11,490.81424,205.42345,0.603738,1.2811445,0.34041798,1,0.1428844529115441,1.6608787771047917
12,491.40482,206.71112,0.090553015,1.2876797,0.34288445,0,0.1479221753471353,1.808800952451927
13,491.48212,208.00525,0.5773201,1.2941293,0.34792218,4,0.3503550655737393,2.1591560180256666
14,492.0461,209.30579,0.5639893,1.3005339,0.35035506,0,0.1527556555075677,2.3119116735332343
15,492.5967,210.61264,1.0506097,1.3068523,0.35275567,0,0.1524352656736528,2.4643469392068873
16,493.6339,211.92572,1.5371813,1.3130847,0.35243526,2,0.1492923276888773,2.6136392668957646
17,495.15765,213.24492,1.5237554,1.8191915,0.34929234,1,0.1478364667964827,2.7614757336922473
18,496.66803,215.07005,1.0103847,1.8251354,0.34783646,3,0.14891465598178583,2.910390389674033
19,497.66507,216.90096,0.9970328,1.3309013,0.34891465,2,0.14806076824073616,3.058451157914769
20,498.6487,218.23747,0.9836507,1.8365271,0.34806076,2,0.14880017447105903,3.207251332385828
21,499.619,220.07951,0.97027606,2.342032,0.34880018,2,0.15094938304808286,3.358200715433911
22,500.57587,222.42691,0.95687467,2.8473976,0.35094938,2,0.15427998696589734,3.512480702399808
23,501.5193,225.27951,0.9434148,3.3526032,0.35428,0,0.1585134380163417,3.6709941404161497
24,502.44916,228.63713,1.4298675,3.3576262,0.35851344,0,0.15895355921555393,3.8299476996317035
25,503.86536,231.99957,1.9162067,3.3624415,0.35895357,1,0.1554464665241248,3.985394166155828
26,505.76785,235.3666,1.402498,3.3670142,0.35544646,2,0.1541936153558941,4.139587781511723
27,507.15668,238.7379,1.3888097,3.8713138,0.35419363,0,0.15304877815149026,4.292636559663213
28,508.53177,242.61328,1.8750949,3.8753698,0.35304877,2,0.14760095899520126,4.440237518658414
29,510.3931,246.49243,1.8613385,4.3791556,0.34760097,0,0.14167119016689916,4.5819087088253125
30,512.2407,250.87508,2.3476136,4.382646,0.3416712,3,0.13107517549778563,4.712983884323098
31,514.57465,255.2609,2.3339126,3.8858173,0.33107516,4,0.3188022829495579,5.031786167272656
32,516.89496,259.14954,2.320313,3.8886528,0.3188023,2,0.10552387924219292,5.137310046514848
33,519.2018,263.04074,2.3068483,4.3911886,0.30552387,2,0.09136412586056358,5.2286741723754115
34,521.4953,267.43417,2.2935297,4.8934345,0.29136413,0,0.0759730199316559,5.304647192307067
35,523.7757,272.32953,2.780355,4.8953714,0.27597302,0,0.05591175303274981,5.360558945339817
36,526.543,277.22653,3.2673266,4.896982,0.25591177,2,0.031309635484434495,5.3918685808242515
37,529.79755,282.1248,3.2545164,5.39827,0.23130964,2,0.005111190506177199,5.396979771330429
38,533.0395,287.52405,3.2419913,5.8992443,0.20511119,2,-0.022964297497126307,5.374015473833302
39,536.2693,293.42395,3.229754,6.3998995,0.1770357,2,-0.05318840137526676,5.3208270724580355
40,539.48706,299.82416,3.2178118,6.900232,0.1468116,2,-0.08581878712859542,5.23500828532944
41,542.69324,306.7244,3.2061749,7.4002404,0.11418121,2,-0.12109509470364327,5.113913190625796
42,545.8881,314.12433,3.1948564,7.8999267,0.078904904,0,-0.15923567346289497,4.954677517162901
43,549.07196,322.02362,3.6838717,7.899296,0.040764328,2,-0.2,4.754677517162901
44,552.74524,329.922,3.673238,8.3983555,0.0,2,-0.2,4.554677517162901
45,556.4082,338.31912,3.6630058,8.897144,0.0,2,-0.2,4.354677517162901
46,560.0614,347.2148,3.653185,9.395677,0.0,1,-0.2,4.1546775171629005
47,563.7052,356.60876,3.143785,9.39397,0.0,4,0,4.1546775171629005
48,566.84,366.00082,3.1348145,9.392044,0.0,4,0,4.1546775171629005
49,569.96625,375.39075,3.1262398,9.389923,0.0,3,-0.2,3.9546775171629003
50,573.0843,384.77838,3.1180577,8.887638,0.0,2,-0.2,3.7546775171629
51,576.1946,393.6636,3.1102617,9.385219,0.0,4,0,3.7546775171629
52,579.2974,403.0463,3.1028304,9.382698,0.0,2,-0.2,3.5546775171629
53,582.3932,412.4264,3.095765,9.880092,0.0,1,-0.2,3.3546775171628997
54,585.48224,422.3038,2.5890532,9.877419,0.0,3,-0.2,3.1546775171628996
55,588.0649,432.1785,2.5826929,9.374695,0.0,4,0,3.1546775171628996
56,590.64154,441.5504,2.576654,9.371923,0.0,2,-0.2,2.9546775171628994
