x,y
522.55023,277.2766
522.67255,278.65314
523.2816,280.03098
524.3774,281.40997
525.9601,282.79007
527.02985,284.17114
528.08673,285.0531
529.63086,285.9359
531.1624,286.8195
533.1815,287.70377
535.6884,288.5887
538.6833,289.4742
542.16656,290.36023
546.1384,291.24673
550.5993,292.13358
555.5496,293.02078
560.9897,293.90826
566.9199,294.796
572.8409,296.18387
579.2528,297.5719
585.6562,298.46
592.5514,299.3481
599.93884,300.23627
607.81885,301.12442
616.1918,302.01254
624.55804,302.4006
633.418,302.78867
642.7719,303.17664
652.6202,303.56458
662.9631,303.95242
673.8009,304.34027
685.134,304.72803
696.9625,305.11572
709.28687,305.5034
721.1072,305.891
733.42377,306.27853
746.23676,306.66602
759.04645,307.05347
772.35297,307.4409
785.15643,307.82822
798.45715,308.21555
