x,y
128.36136,200.29198
129.11816,199.03506
130.38956,197.78677
132.17552,196.54727
134.4761,195.31677
137.2914,194.09557
140.62154,192.88403
144.46669,191.68259
148.32709,190.99176
152.70303,190.3121
156.59483,189.64426
161.00279,188.98885
165.42725,188.8466
169.86858,188.2183
174.82712,187.60478
179.8032,187.00703
185.29715,186.42607
191.30931,185.86313
197.84,185.31964
204.8895,184.79729
212.45804,184.29799
220.04572,183.82397
228.15242,183.37761
236.77779,182.96153
245.92107,182.57863
255.58105,182.23201
265.75592,181.9248
276.44308,181.66002
287.6392,181.44019
299.34015,181.26707
311.5414,181.1413
324.23813,181.06212
337.42578,181.02731
351.1006,181.03345
365.25967,181.07616
379.9013,181.15065
395.02478,181.25217
409.63025,181.3762
423.71832,181.51904
437.79,181.1776
452.3464,180.84932
466.88873,180.03204
481.91824,179.22398
497.4361,178.42366
513.44336,177.62985
529.4411,176.34154
545.4302,175.05788
561.9114,173.7782
578.3855,172.50195
595.3531,171.22868
612.3149,169.45798
629.77124,167.68951
647.7227,165.92302
666.1697,164.15825
684.61255,162.895
703.05164,162.1331
721.9873,161.37239
740.9197,160.61275
760.3491,159.85403
780.2758,159.09616
