x,y
414.26285,102.76004
415.43863,103.461365
416.1079,104.17377
417.2706,104.89725
418.92667,105.63176
421.07602,106.37724
423.7186,107.133575
426.8543,107.90061
430.48306,108.678154
434.60483,109.46598
439.21948,110.263824
444.32703,111.07138
449.92743,111.88832
456.0206,112.71428
462.1066,113.048874
468.6855,113.3917
475.25726,114.24235
481.32202,115.10045
486.87982,115.965645
492.9307,116.837654
499.47476,117.716156
506.51205,118.60082
514.0427,119.49132
522.06683,120.38731
530.58466,121.28844
539.59625,122.194374
549.1018,123.104774
559.10156,124.01932
569.59564,124.93768
580.58435,125.859566
592.0679,126.784676
604.0464,127.71274
616.52014,128.6435
629.4894,129.5767
642.9543,130.51215
656.9151,131.4496
671.3721,132.38889
686.3254,133.32983
701.7752,134.27226
717.7218,135.21605
734.1653,136.16104
751.10583,137.10715
768.5437,138.05421
786.479,139.00218
