step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,98.42818,290.84433,0.07191414,-1.4532422,0.00834878,0,-0.19914356975487962,-0.19914356975487962
1,98.516464,289.3918,0.5882899,-1.4524983,0.00085643027,0,-0.2,-0.39914356975487963
2,99.12113,287.9402,1.1046627,-1.4516363,0.0,0,-0.2,-0.5991435697548797
3,100.24224,286.48953,1.6211137,-1.4506487,0.0,0,-0.2,-0.7991435697548797
4,101.87997,285.04,2.1377258,-1.4495251,0.0,0,-0.2,-0.9991435697548796
5,104.03455,283.59177,2.6545851,-1.4482521,0.0,0,-0.2,-1.1991435697548796
6,106.70634,282.14496,3.171784,-1.446812,0.0,0,-0.2,-1.3991435697548795
7,109.89576,280.69977,3.6894212,-1.4451828,0.0,0,-0.2,-1.5991435697548795
8,113.60337,279.25644,4.2076073,-1.4433365,0.0,0,-0.19774419933325366,-1.796887769088133
9,117.829834,277.8152,4.726466,-1.4412377,0.0022558006,0,-0.19236850959893487,-1.989256278687068
10,122.57597,276.37634,5.2461386,-1.438842,0.0076314905,0,-0.1866811469022292,-2.1759374255892974
11,127.84276,274.94025,5.766789,-1.4360924,0.013318853,0,-0.18104346055406245,-2.3569808861433597
12,133.63138,273.50732,6.288611,-1.4329159,0.01895654,0,-0.17586223374617188,-2.5328431198895314
13,139.9432,272.07812,6.811836,-1.4292177,0.024137767,0,-0.17159017723829023,-2.7044332971278218
14,146.77995,270.65326,7.336743,-1.4248725,0.028409822,0,-0.16872426265620338,-2.8731575597840253
15,154.14363,269.23352,7.863677,-1.4197137,0.031275738,0,-0.16780113064364305,-3.040958690427668
16,162.0367,267.82,8.393066,-1.4135144,0.03219887,0,-0.16938888500738497,-3.210347575435053
17,170.46214,266.41406,8.925453,-1.4059602,0.030611115,0,-0.1740748511127756,-3.3844224265478284
18,179.42368,265.01746,9.461531,-1.3966064,0.025925148,0,-0.18244936830278619,-3.5668717948506146
19,188.92587,263.63263,10.002196,-1.3848081,0.017550632,0,-0.19508635803125512,-3.7619581528818697
20,198.9745,262.26303,10.548631,-1.3696048,0.004913642,0,-0.2,-3.96195815288187
21,209.57689,260.9135,11.102389,-1.3495235,0.0,0,-0.2,-4.16195815288187
22,220.74242,259.59128,11.665522,-1.3222339,0.0,0,-0.2,-4.36195815288187
23,232.48306,258.30734,12.240649,-1.2839308,0.0,0,-0.2,-4.5619581528818705
24,244.8139,257.0791,12.830835,-1.2282401,0.0,0,-0.2,-4.761958152881871
25,257.75253,255.93471,13.438624,-1.144407,0.0,0,-0.2,-4.961958152881871
26,271.3151,254.91957,14.062572,-1.0151268,0.0,0,-0.2,-5.161958152881871
27,285.50317,254.10168,14.688068,-0.8178993,0.0,0,-0.2,-5.361958152881871
28,300.27798,253.55849,15.274833,-0.5431956,0.0,0,-0.2,-5.561958152881871
29,315.55096,253.32472,15.772981,-0.23376146,0.0,0,-0.2,-5.7619581528818715
30,331.2368,253.35257,16.185818,0.027849963,0.0,0,-0.2,-5.961958152881872
31,347.30478,253.55638,16.56799,0.20380864,0.0,0,-0.2,-6.161958152881872
32,363.7644,253.8666,16.95962,0.3102055,0.0,0,-0.2,-6.361958152881872
33,380.63672,254.23994,17.372322,0.37336564,0.0,0,-0.2,-6.561958152881872
34,397.94153,254.65164,17.804796,0.4116857,0.0,0,-0.2,-6.761958152881872
35,415.69434,255.0874,18.252804,0.4357588,0.0,0,-0.2,-6.961958152881873
36,433.90674,255.53883,18.712408,0.4514405,0.0,0,-0.2,-7.161958152881873
37,452.58734,256.00085,19.18059,0.46200505,0.0,0,-0.2,-7.361958152881873
38,471.7425,256.47018,19.65516,0.4693377,0.0,0,-0.2,-7.561958152881873
39,491.37704,256.94473,20.13455,0.47456163,0.0,0,-0.2,-7.761958152881873
40,511.49466,257.4231,20.617628,0.47836876,0.0,0,-0.2,-7.9619581528818735
41,532.0982,257.9043,21.103569,0.48119885,0.0,0,-0.2,-8.161958152881873
42,553.19,258.38763,21.591766,0.48333946,0.0,0,-0.2,-8.361958152881872
43,574.7718,258.87262,22.081764,0.48498356,0.0,0,-0.2,-8.561958152881871
44,596.845,259.3589,22.573212,0.48626348,0.0,0,-0.2,-8.76195815288187
45,619.4108,259.84616,23.065845,0.487272,0.0,0,-0.2,-8.96195815288187
46,642.4703,260.33423,23.559456,0.4880753,0.0,0,-0.2,-9.16195815288187
47,666.0242,260.82297,24.053879,0.48872134,0.0,0,-0.2,-9.361958152881869
48,690.0731,261.3122,24.54898,0.48924553,0.0,0,-0.2,-9.561958152881868
49,714.6178,261.80188,25.044659,0.48967424,0.0,0,-0.2,-9.761958152881867
50,739.6586,262.2919,25.540825,0.49002743,0.0,0,-0.2,-9.961958152881866
51,765.19604,262.78223,26.03741,0.49032032,0.0,0,-0.2,-10.161958152881866
52,791.2304,263.2728,26.534355,0.4905647,0.0,0,-10,-20.161958152881866
