x,y
438.31192,322.37772
437.9874,324.09412
438.12936,325.80466
438.7381,327.509
439.81412,329.20685
441.3581,330.898
443.37094,332.58234
445.85367,334.25986
448.80746,335.93057
452.23358,337.5946
456.13333,339.2521
460.0081,341.40335
464.35922,343.54846
469.18805,345.68768
474.49588,347.82123
480.28403,349.94937
486.55383,352.07242
493.30646,354.1907
500.54318,356.3045
508.26508,358.41415
516.4732,360.51996
524.66864,363.1222
532.8523,365.22113
541.52496,367.31696
550.6874,369.40997
560.3403,371.50034
569.9844,373.08826
580.12024,374.67398
590.2484,376.75763
600.86945,378.83942
611.48376,381.41943
622.59186,383.99783
634.19415,386.5747
646.2911,389.15018
658.8829,391.72433
671.97,394.2973
685.55273,396.86917
699.63135,399.44
714.2062,402.00986
729.2774,404.57886
744.84534,407.14706
760.91016,409.7145
777.47205,412.28125
794.5313,414.84738
