x,y
370.9004,468.50284
369.48087,469.07068
368.55374,469.62003
368.11914,470.15088
368.17715,470.6633
368.72784,471.15738
369.77124,471.63324
371.30728,472.09106
373.336,472.53116
375.85724,472.95377
378.871,473.35922
382.37714,473.74792
386.37552,474.12033
390.86606,474.47693
395.84863,474.8182
401.32315,475.14474
407.2895,475.4572
413.74762,475.7562
420.69745,476.0424
428.139,476.3165
436.0723,476.57925
444.49738,476.8314
453.4144,477.07358
462.32343,477.3066
471.72467,477.5311
481.6183,477.74774
492.00455,477.95712
502.88364,478.1599
513.75586,477.85666
525.12146,477.54788
536.98065,477.23407
549.33374,476.9157
562.181,476.5932
575.52277,476.26697
589.3593,475.93738
603.6908,475.60477
618.51764,475.2694
632.84,474.93164
647.65826,474.59167
662.97253,474.24976
678.7831,473.906
695.09015,473.5607
711.894,473.21393
729.19464,472.86584
746.9925,472.51663
765.2876,472.16635
784.08014,471.81512
