x,y
408.1684,355.08585
407.26212,356.7297
406.8158,358.3524
406.82993,359.95346
407.30527,361.53278
407.74277,363.0904
408.1433,364.12637
409.00757,365.1408
410.33627,366.13403
412.13037,367.1065
414.39096,368.0589
417.11917,368.99203
420.31625,369.90686
423.98352,370.80435
428.12234,371.6856
432.7342,372.55173
437.8204,373.4039
442.88248,374.74316
447.4218,376.07056
452.43958,377.3868
457.43698,378.19272
462.91504,378.98904
468.8748,379.77646
475.31723,380.55573
482.24338,381.3275
489.65424,382.09244
497.05072,382.8512
504.93378,383.60425
512.3042,384.35217
520.1627,385.0954
528.5101,385.8343
537.347,386.5692
546.674,387.3006
556.4919,388.02872
565.8012,388.75388
575.6024,389.47635
585.89606,390.19638
595.6826,390.91415
605.9625,391.62988
615.7362,392.34375
626.0039,393.05588
636.76605,393.76642
648.02295,394.47546
659.77484,395.1832
671.52216,395.38968
683.765,395.59506
696.5037,395.79938
709.7386,396.00278
723.4697,396.20532
737.69745,396.40704
752.42194,396.6081
767.6433,396.80847
783.3619,397.00827
799.57776,397.2075
