x,y
510.02087,340.92334
509.7312,342.30643
508.92722,343.6866
508.6089,345.0638
508.77625,346.4379
509.42935,347.8088
510.56836,349.1765
511.69345,350.541
513.3049,351.9022
514.90283,353.7601
516.98755,355.61472
519.55945,357.466
522.6188,359.31406
526.16595,361.15884
530.2014,363.00046
534.7255,364.839
539.23883,366.67453
543.7417,368.50714
548.73456,370.33694
554.2178,372.16403
560.19183,373.98853
566.6571,375.81052
573.614,377.63013
581.063,379.44748
588.50446,381.7627
595.4387,384.0759
602.8662,386.38718
610.7873,388.6966
619.20215,391.00427
627.6112,393.31027
635.5148,395.61472
643.913,397.91763
652.8062,400.21915
662.1947,402.5193
672.0786,404.81815
682.45825,407.1158
693.3338,409.41232
703.7055,411.70776
714.57355,414.00217
725.9381,416.29565
737.7994,418.58823
750.1575,420.8799
763.01263,423.17084
776.365,425.46103
790.21466,427.7505
