x,y
534.2897,250.12067
534.55225,251.43008
535.30347,252.74185
535.54333,254.05592
535.7718,255.8722
535.98883,257.6906
536.69446,259.51108
537.38873,261.83347
538.07153,263.6577
539.243,265.4837
540.40314,267.3113
541.55206,268.64044
542.1898,269.97104
542.31647,271.303
542.43195,272.1363
542.0363,272.97086
542.1295,273.80667
542.71155,274.6437
543.2824,275.48187
544.34216,276.3212
545.89087,277.16156
547.4287,278.50296
548.95575,279.84528
550.9721,281.18848
552.47797,282.53244
554.47345,283.87714
556.4587,284.72247
557.93384,285.56842
558.899,286.41495
559.35425,287.26196
560.29956,288.10947
561.7351,288.95743
563.66095,289.8058
566.07715,290.65454
568.484,291.0036
571.3816,291.353
573.77014,291.70267
576.6498,292.05258
579.0207,292.40277
581.88306,292.7532
584.73706,293.60382
588.08276,294.45465
591.9205,295.30563
596.25037,296.15674
600.57263,297.00793
605.3876,297.85922
610.1953,298.21054
615.4961,298.5619
620.7902,298.9133
626.5778,299.2647
632.8592,299.61615
639.1345,299.96756
645.404,300.319
652.16797,300.67044
658.9265,301.52188
666.1799,302.37326
673.9283,303.22464
682.1719,304.07596
689.91095,304.92725
697.6456,306.27847
704.87604,307.6296
712.6024,308.9807
719.8249,310.3317
727.5435,311.6826
735.75854,313.0334
744.4701,314.3841
753.1782,316.23468
762.3831,318.08514
772.0849,319.93552
781.7837,321.28574
791.4796,322.63583
