step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,224.9885,111.606735,1.3506253,-0.53148323,0.0,0,-0.2,-0.2
1,226.34512,111.09033,1.8566297,-0.51640296,0.0,0,-0.2,-0.4
2,228.20764,110.58905,2.3625271,-0.5012775,0.0,0,-0.2,-0.6000000000000001
3,230.57594,110.10298,2.8682923,-0.4860669,0.0,0,-0.2,-0.8
4,233.44983,109.63225,3.3738983,-0.4707332,0.0,0,-0.2,-1.0
5,236.82915,109.17701,3.879314,-0.45524126,0.0,2,-0.2,-1.2
6,240.71365,108.73745,3.8845053,0.060440652,0.0,0,-0.2,-1.4
7,244.60309,108.81379,4.389434,0.07633999,0.0,0,-0.2,-1.5999999999999999
8,248.99721,108.90631,4.894122,0.09251978,0.0,0,-0.2,-1.7999999999999998
9,253.89574,109.01531,5.398522,0.10900461,0.0,2,-0.2,-1.9999999999999998
10,259.2983,109.14113,5.4025793,0.62581235,0.0,0,-0.2,-2.1999999999999997
11,264.70456,109.78408,5.9062343,0.6429522,0.0,0,-0.2,-2.4
12,270.61404,110.444565,6.4094877,0.6604853,0.0,3,-0.2,-2.6
13,277.0263,111.12298,6.4122667,0.1784104,0.0,1,-0.2,-2.8000000000000003
14,283.4408,111.31969,5.9144926,0.19671157,0.0,0,-0.2,-3.0000000000000004
15,289.3569,111.534935,6.416119,0.21524487,0.0,4,0,-3.0000000000000004
16,295.77408,111.768875,6.4171753,0.23394603,0.0,0,-0.2,-3.2000000000000006
17,302.19168,112.021645,6.917598,0.25276923,0.0,3,-0.2,-3.400000000000001
18,309.10907,112.293304,6.9173775,-0.22834651,0.0,0,-0.2,-3.600000000000001
19,316.0255,112.08383,7.4164615,-0.2094704,0.0,0,-0.2,-3.800000000000001
20,323.4404,111.89306,7.914867,-0.1907741,0.0,4,0,-3.800000000000001
21,331.35297,111.72071,7.9125705,-0.17234276,0.0,3,-0.2,-4.000000000000001
22,339.2625,111.566444,7.909561,-0.65427184,0.0,0,-0.2,-4.200000000000001
23,347.1684,110.92981,8.405887,-0.6366357,0.0,0,-0.2,-4.400000000000001
24,355.57004,110.31023,8.901632,-0.61958176,0.0,0,-0.2,-4.600000000000001
25,364.46686,109.70704,9.39683,-0.603188,0.0,0,-0.2,-4.800000000000002
26,373.8584,109.11951,9.891524,-0.58752835,0.0,3,-0.2,-5.000000000000002
27,383.74417,108.54684,9.885775,-1.0726693,0.0,4,0,-5.000000000000002
28,393.6238,107.488174,9.879649,-1.0586659,0.0,4,0,-5.000000000000002
29,403.4971,106.442604,9.87328,-1.0455683,0.0,4,0,-5.000000000000002
30,413.36383,105.409256,9.866747,-1.0333513,0.0,0,-0.2,-5.200000000000002
31,423.22397,104.387276,10.360123,-1.0219803,0.0,0,-0.2,-5.400000000000002
32,433.57742,103.375854,10.853467,-1.0114146,0.0,0,-0.2,-5.600000000000002
33,444.42426,102.374214,11.346829,-1.001644,0.0,0,-0.2,-5.8000000000000025
34,455.76453,101.38156,11.840257,-0.99265,0.0,0,-0.2,-6.000000000000003
35,467.5983,100.397156,12.333792,-0.9844068,0.0,0,-0.2,-6.200000000000003
36,479.92578,99.42027,12.827474,-0.9768824,0.0,0,-0.2,-6.400000000000003
37,492.74713,98.45023,13.321336,-0.97003955,0.0,0,-0.2,-6.600000000000003
38,506.06253,97.4864,13.815405,-0.9638375,0.0,4,0,-6.600000000000003
39,519.87225,96.52817,13.809702,-0.958233,0.0,0,-0.2,-6.800000000000003
40,533.67645,95.57498,14.304243,-0.9531818,0.0,3,-0.2,-7.0000000000000036
41,547.9755,94.62636,14.299032,-1.4486228,0.0,3,-0.2,-7.200000000000004
42,562.2696,93.18185,14.294074,-1.9445164,0.0,3,-0.2,-7.400000000000004
43,576.55896,91.241035,14.289376,-2.4408119,0.0,0,-0.2,-7.600000000000004
44,590.8439,88.803566,14.784939,-2.4374628,0.0,3,-0.2,-7.800000000000004
45,605.62463,86.36914,14.780759,-2.9344273,0.0,1,-0.2,-8.000000000000004
46,620.4015,83.43746,14.276825,-2.9316773,0.0,3,-0.2,-8.200000000000003
47,634.6746,80.508286,14.273128,-3.4291782,0.0,0,-0.2,-8.400000000000002
48,648.9443,77.08139,14.769643,-3.4268932,0.0,3,-0.2,-8.600000000000001
49,663.71063,73.65659,14.766363,-3.9247975,0.0,0,-0.2,-8.8
50,678.4739,69.73372,15.263275,-3.922876,0.0,0,-0.2,-9.0
51,693.73425,65.812614,15.76037,-3.9211082,0.0,1,-0.2,-9.2
52,709.4919,61.893127,15.257636,-3.9194827,0.0,3,-0.2,-9.399999999999999
53,724.74695,57.975143,15.255065,-4.4179873,0.0,0,-0.2,-9.599999999999998
54,739.9996,53.558537,15.752639,-4.416605,0.0,3,-0.2,-9.799999999999997
55,755.74994,49.143215,15.750349,-4.9153223,0.0,0,-0.2,-9.999999999999996
56,771.4981,44.22908,16.248188,-4.914133,0.0,0,-0.2,-10.199999999999996
57,787.74426,39.316055,16.74615,-4.9130273,0.0,0,-10,-20.199999999999996
