step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,315.98868,59.098087,1.3269609,0.09220091,0.0,0,-0.2,-0.2
1,317.31488,59.201714,1.8262026,0.10362603,0.0,0,-0.2,-0.4
2,319.14026,59.31676,2.3253813,0.11504792,0.0,0,-0.2,-0.6000000000000001
3,321.46472,59.443222,2.8244736,0.12646107,0.0,0,-0.2,-0.8
4,324.28818,59.58108,3.3234568,0.1378584,0.0,3,-0.2,-1.0
5,327.61047,59.730312,3.3223078,-0.3507692,0.0,0,-0.2,-1.2
6,330.9315,59.39088,3.821005,-0.33943316,0.0,1,-0.2,-1.4
7,334.75104,59.062695,3.319559,-0.3281845,0.0,0,-0.2,-1.5999999999999999
8,338.069,58.74566,3.8179512,-0.31703684,0.0,0,-0.2,-1.7999999999999998
9,341.88522,58.439674,4.3162074,-0.30598506,0.0,3,-0.2,-1.9999999999999998
10,346.19952,58.144627,4.31431,-0.79504406,0.0,0,-0.2,-2.1999999999999997
11,350.51178,57.360397,4.8122444,-0.78423107,0.0,4,0,-2.1999999999999997
12,355.3218,56.586803,4.81003,-0.7735935,0.0,0,-0.2,-2.4
13,360.12946,55.823654,5.3076563,-0.76314855,0.0,4,0,-2.4
14,365.43457,55.070755,5.3051324,-0.7529004,0.0,3,-0.2,-2.6
15,370.73703,54.32789,5.3024526,-1.2428678,0.0,2,-0.2,-2.8000000000000003
16,376.03665,53.094833,5.299627,-0.7330547,0.0,0,-0.2,-3.0000000000000004
17,381.33334,52.371334,5.796684,-0.72349775,0.0,0,-0.2,-3.2000000000000006
18,387.12695,51.65717,6.2936177,-0.71416384,0.0,0,-0.2,-3.400000000000001
19,393.4174,50.9521,6.790428,-0.70507133,0.0,2,-0.2,-3.600000000000001
20,400.2045,50.25586,6.787115,-0.19623888,0.0,3,-0.2,-3.800000000000001
21,406.9882,50.068176,6.783683,-0.6876848,0.0,0,-0.2,-4.000000000000001
22,413.7683,49.388794,7.2801294,-0.6793834,0.0,0,-0.2,-4.200000000000001
23,421.0448,48.717434,7.776487,-0.6713604,0.0,1,-0.2,-4.400000000000001
24,428.81757,48.053802,7.2727637,-0.6636311,0.0,0,-0.2,-4.600000000000001
25,436.08655,47.39759,7.768969,-0.6562094,0.0,0,-0.2,-4.800000000000002
26,443.85165,46.74852,8.265124,-0.6490723,0.0,0,-0.2,-5.000000000000002
27,452.1129,46.10629,8.761238,-0.64223105,0.0,0,-0.2,-5.200000000000002
28,460.87024,45.470592,9.257322,-0.6356953,0.0,0,-0.2,-5.400000000000002
29,470.12363,44.84112,9.753389,-0.62947243,0.0,0,-0.2,-5.600000000000002
30,479.87308,44.217552,10.249453,-0.6235678,0.0,0,-0.2,-5.8000000000000025
31,490.1186,43.599567,10.745526,-0.61798435,0.0,2,-0.2,-6.000000000000003
32,500.86023,42.986847,10.741625,-0.11272235,0.0,3,-0.2,-6.200000000000003
33,511.598,42.879066,10.7377615,-0.60777986,0.0,1,-0.2,-6.400000000000003
34,522.3319,42.275932,10.233937,-0.60313225,0.0,0,-0.2,-6.600000000000003
35,532.5621,41.677162,10.730174,-0.59877014,0.0,0,-0.2,-6.800000000000003
36,543.2886,41.0825,11.226478,-0.59466445,0.0,0,-0.2,-7.0000000000000036
37,554.5114,40.491688,11.722857,-0.59081113,0.0,0,-0.2,-7.200000000000004
38,566.2308,39.904484,12.21932,-0.5872045,0.0,3,-0.2,-7.400000000000004
39,578.4466,39.320644,12.215874,-1.0838376,0.0,0,-0.2,-7.600000000000004
40,590.6591,38.239944,12.712524,-1.0807023,0.0,3,-0.2,-7.800000000000004
41,603.3684,37.16216,12.709283,-1.5777831,0.0,0,-0.2,-8.000000000000004
42,616.0746,35.58709,13.206152,-1.5750705,0.0,0,-0.2,-8.200000000000003
43,629.2777,34.01454,13.703137,-1.5725487,0.0,0,-0.2,-8.400000000000002
44,642.97797,32.444332,14.20024,-1.570208,0.0,0,-0.2,-8.600000000000001
45,657.1754,30.876295,14.697459,-1.5680385,0.0,0,-0.2,-8.8
46,671.87024,29.310265,15.194794,-1.5660303,0.0,1,-0.2,-9.0
47,687.06244,27.746092,14.692243,-1.5641736,0.0,0,-0.2,-9.2
48,701.75226,26.183632,15.189805,-1.562459,0.0,3,-0.2,-9.399999999999999
49,716.93976,24.622763,15.187472,-2.0608687,0.0,3,-0.2,-9.599999999999998
50,732.125,22.563368,15.185242,-2.5593956,0.0,4,0,-9.599999999999998
51,747.3081,20.00534,15.183111,-2.558028,0.0,0,-0.2,-9.799999999999997
52,762.48914,17.448584,15.68108,-2.5567565,0.0,0,-0.2,-9.999999999999996
53,778.1683,14.893011,16.179142,-2.5555718,0.0,1,-0.2,-10.199999999999996
54,794.3456,12.338542,15.677292,-2.554469,0.0,0,-10,-20.199999999999996
