x,y
431.3934,310.4062
431.1992,312.19684
431.46667,313.98395
432.19623,315.767
433.38837,317.5456
434.04395,319.3194
435.1635,321.088
436.74783,322.8511
438.79794,324.6085
441.31494,326.36
444.3002,328.1056
447.75516,329.84528
450.6813,331.57916
454.0799,333.30725
457.95224,335.0297
462.29968,336.74658
467.12363,338.45816
472.42548,340.16467
477.70654,342.36633
483.4682,344.56335
489.71164,346.75595
496.4381,348.94437
503.64877,351.12885
511.34473,353.30966
519.5271,355.487
528.19684,357.66116
537.3549,359.8324
547.00214,362.0009
557.1394,364.16687
567.76746,366.33057
578.887,368.49216
590.4987,370.6518
602.10315,373.3097
613.70087,375.96594
625.79236,378.6207
638.37805,381.27405
650.4584,383.92612
663.03375,386.577
676.10443,389.22675
689.6708,391.8755
703.7331,394.52325
718.2916,397.17014
733.3466,399.81622
748.3983,402.46152
763.94696,405.10614
779.9927,407.7501
796.03577,410.39346
