x,y
475.90543,231.3966
476.42825,232.8072
477.43356,234.22449
478.9214,235.64824
480.89185,237.07823
483.34512,238.51422
486.2815,239.95587
489.70126,241.40286
493.60486,242.85486
497.99274,244.3115
502.86545,245.7724
508.22354,247.23721
514.06757,248.70558
520.39825,250.17715
527.2161,251.65161
534.522,253.12865
542.31635,254.60796
550.5999,256.0893
559.37335,257.57242
568.6372,259.0571
578.39215,260.54315
588.6388,262.03036
599.37756,263.51862
610.6091,265.00775
622.33374,266.49768
634.5521,267.98822
647.26465,269.47937
660.4717,270.97098
674.17365,272.46298
688.37085,273.95535
703.0637,275.448
718.25244,276.94092
733.9374,278.43402
750.1188,279.92734
766.29694,280.92078
782.972,281.91434
