x,y
172.15076,273.5848
172.56894,271.82397
173.52538,270.07156
175.02026,268.32828
177.05408,266.59485
179.62758,264.8722
182.74182,263.16144
186.39821,261.46393
190.59853,259.7813
195.34496,258.11566
199.64014,256.4695
204.4865,254.84555
209.8869,253.24716
215.8448,251.67859
222.36417,250.1453
229.4495,248.65439
237.1057,247.21504
245.33774,245.83936
254.14984,244.543
263.5441,243.34598
273.5179,242.27263
284.06073,241.34967
295.1509,240.60107
305.7564,240.03976
316.8443,239.66156
327.88647,239.44716
339.36584,239.36917
351.27563,239.3983
363.61703,239.50829
375.89566,239.17795
388.61926,238.89172
401.7954,238.63821
414.9311,237.90909
428.53238,237.19855
442.60437,236.50233
457.15134,235.81725
472.17685,235.14093
487.68393,234.47156
503.67505,233.80775
520.15234,233.14845
537.11755,232.4928
554.5722,231.84016
572.5176,231.19002
590.9548,230.54193
609.8847,229.89558
629.30817,229.25069
649.2259,228.60704
669.6385,227.96443
690.54645,227.32272
711.95026,226.6818
733.8503,226.04153
756.24695,225.40186
779.14056,224.76268
