step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,209.42615,166.33069,1.3517331,-0.9048031,0.0,0,-0.2,-0.2
1,210.79225,165.44708,1.8660936,-0.8836099,0.0,0,-0.2,-0.4
2,212.67249,164.58481,2.3802445,-0.862266,0.0,4,0,-0.4
3,215.06667,163.74416,2.3941765,-0.8406622,0.0,0,-0.2,-0.6000000000000001
4,217.47453,162.92546,2.907872,-0.8186911,0.0,1,-0.2,-0.8
5,220.39586,162.1291,2.4213192,-0.7963551,0.0,0,-0.2,-1.0
6,222.83034,161.35556,2.9344864,-0.77355,0.0,4,0,-1.0
7,225.77773,160.60516,2.9473789,-0.75038725,0.0,1,-0.2,-1.2
8,228.73769,159.8784,2.4599564,-0.7267656,0.0,3,-0.2,-1.4
9,231.20988,159.1757,2.4721997,-1.2026922,0.0,4,0,-1.4
10,233.694,157.99744,2.4841256,-1.1782779,0.0,0,-0.2,-1.5999999999999999
11,236.18962,156.84378,2.9956224,-1.1536556,0.0,3,-0.2,-1.7999999999999998
12,239.1963,155.71494,3.0066838,-1.62884,0.0,4,0,-1.7999999999999998
13,242.21356,154.11119,3.0172565,-1.6037517,0.0,3,-0.2,-1.9999999999999998
14,245.24081,152.53264,3.0272386,-2.0785506,0.0,0,-0.2,-2.1999999999999997
15,248.27744,150.47937,3.5366278,-2.0532656,0.0,4,0,-2.1999999999999997
16,251.82278,148.45131,3.5453444,-2.028067,0.0,0,-0.2,-2.4
17,255.37611,146.4484,4.0533404,-2.0029147,0.0,3,-0.2,-2.6
18,259.43674,144.47054,4.0606246,-2.477849,0.0,0,-0.2,-2.8000000000000003
19,263.50388,142.01768,4.5671444,-2.4528506,0.0,0,-0.2,-3.0000000000000004
20,268.07675,139.58957,5.072859,-2.4281154,0.0,4,0,-3.0000000000000004
21,273.15448,137.18593,5.0777283,-2.4036453,0.0,0,-0.2,-3.2000000000000006
22,278.2362,134.80647,5.581716,-2.37946,0.0,0,-0.2,-3.400000000000001
23,283.82104,132.45084,6.0848565,-2.3556256,0.0,0,-0.2,-3.600000000000001
24,289.90817,130.11867,6.5871205,-2.3321793,0.0,0,-0.2,-3.800000000000001
25,296.49664,127.80949,7.088487,-2.3091745,0.0,1,-0.2,-4.000000000000001
26,303.5856,125.52281,6.5889444,-2.2866778,0.0,4,0,-4.000000000000001
27,310.1741,123.25804,6.5884943,-2.2647674,0.0,2,-0.2,-4.200000000000001
28,316.76135,121.014534,6.5872707,-1.7435071,0.0,0,-0.2,-4.400000000000001
29,323.3467,119.291595,7.085345,-1.7229444,0.0,0,-0.2,-4.600000000000001
30,330.42947,117.588585,7.582769,-1.7030072,0.0,0,-0.2,-4.800000000000002
31,338.00903,115.90482,8.079558,-1.6837577,0.0,0,-0.2,-5.000000000000002
32,346.08478,114.23957,8.575739,-1.6652596,0.0,0,-0.2,-5.200000000000002
33,354.65613,112.591995,9.071351,-1.6475753,0.0,1,-0.2,-5.400000000000002
34,363.72256,110.96123,8.566448,-1.6307621,0.0,0,-0.2,-5.600000000000002
35,372.28366,109.34636,9.06109,-1.6148696,0.0,2,-0.2,-5.8000000000000025
36,381.33908,107.746506,9.0554,-1.0998582,0.0,4,0,-5.8000000000000025
37,390.3885,106.66075,9.049432,-1.0857528,0.0,0,-0.2,-6.000000000000003
38,399.43173,105.58827,9.543226,-1.0724791,0.0,0,-0.2,-6.200000000000003
39,408.96857,104.52825,10.036853,-1.0600172,0.0,3,-0.2,-6.400000000000003
40,418.99893,103.47987,10.030364,-1.5483773,0.0,0,-0.2,-6.600000000000003
41,429.02277,101.942314,10.523814,-1.5375606,0.0,0,-0.2,-6.800000000000003
42,439.54004,100.414764,11.017294,-1.5275517,0.0,4,0,-6.800000000000003
43,450.5509,98.89644,11.010845,-1.5183283,0.0,1,-0.2,-7.0000000000000036
44,461.5554,97.38657,10.504507,-1.5098621,0.0,3,-0.2,-7.200000000000004
45,472.0537,95.88448,10.498311,-2.002091,0.0,0,-0.2,-7.400000000000004
46,482.546,93.88955,10.992275,-1.9949301,0.0,0,-0.2,-7.600000000000004
47,493.5324,91.901215,11.486437,-1.9883391,0.0,0,-0.2,-7.800000000000004
48,505.01324,89.91892,11.980809,-1.9822873,0.0,0,-0.2,-8.000000000000004
49,516.98865,87.942184,12.475399,-1.9767436,0.0,0,-0.2,-8.200000000000003
50,529.45886,85.970505,12.970214,-1.971676,0.0,4,0,-8.200000000000003
51,542.4241,84.003456,12.965257,-1.9670522,0.0,0,-0.2,-8.400000000000002
52,555.38464,82.04061,13.460529,-1.9628407,0.0,0,-0.2,-8.600000000000001
53,568.84064,80.08162,13.956026,-1.9589971,0.0,0,-0.2,-8.8
54,582.7924,78.12612,14.451744,-1.9554942,0.0,0,-0.2,-9.0
55,597.24005,76.17381,14.9476795,-1.9523054,0.0,1,-0.2,-9.2
56,612.1839,74.22441,14.443829,-1.9494057,0.0,0,-0.2,-9.399999999999999
57,626.6241,72.27764,14.940186,-1.9467705,0.0,3,-0.2,-9.599999999999998
58,641.56085,70.333275,14.936732,-2.4443629,0.0,0,-0.2,-9.799999999999997
59,656.49426,67.89111,15.433462,-2.4421647,0.0,0,-0.2,-9.999999999999996
60,671.9247,65.45096,15.930372,-2.4401522,0.0,0,-0.2,-10.199999999999996
61,687.8521,63.01265,16.427452,-2.4383109,0.0,0,-0.2,-10.399999999999995
62,704.2768,60.576023,16.924696,-2.4366264,0.0,4,0,-10.399999999999995
63,721.1989,58.140938,16.922094,-2.4350858,0.0,2,-0.2,-10.599999999999994
64,738.1185,55.70726,16.91964,-1.933677,0.0,0,-0.2,-10.799999999999994
65,755.0359,53.774876,17.417324,-1.9323852,0.0,3,-0.2,-10.999999999999993
66,772.451,51.843678,17.41513,-2.4311986,0.0,2,-0.2,-11.199999999999992
67,789.8641,49.413567,17.413055,-1.9301088,0.0,0,-10,-21.199999999999992
