x,y
395.38834,266.082
395.99326,268.04745
396.03632,270.0335
396.51642,272.03918
396.93304,274.56326
397.2854,277.10422
398.0727,279.66046
398.29486,282.23022
397.95117,284.8119
397.04037,287.404
396.06046,289.50504
394.5095,291.61383
392.88467,294.2292
391.68292,296.84933
389.90195,299.4722
387.53836,302.09555
385.08777,304.7168
382.5454,307.83298
379.9064,310.44
377.1655,313.5337
373.81747,316.6086
369.8557,319.65793
365.27194,322.6729
360.05615,325.64203
354.69638,329.04968
349.68295,332.3757
344.0105,335.5981
337.67612,338.68954
331.18204,341.617
324.03998,344.34695
316.77292,346.8463
309.915,349.09186
303.0044,351.5766
295.57925,353.81174
287.67285,355.81866
279.31052,357.62616
270.50833,359.2661
262.274,360.76968
253.60844,362.1624
245.00926,363.46625
235.97206,364.69858
227.49152,365.87363
218.56245,367.0019
209.67973,368.09207
200.83867,369.65082
192.03479,371.68344
183.26402,373.1941
174.52304,374.68607
165.80896,376.66202
157.11913,378.12415
148.4514,380.07416
140.30374,382.01358
132.17451,384.4435
124.56217,386.865
116.96545,389.77872
109.38313,392.18536
101.81422,395.08554
93.75776,397.97974
85.21287,400.86844
76.6787,404.2521
67.654495,407.6311
59.139523,411.00586
50.633167,413.87662
42.13489,416.2437
34.14422,418.60736
26.160742,421.4678
18.184061,424.82523
9.713804,428.1798
1.2496109,432.0317
-7.2088604,436.38107
-15.161932,440.72806
-23.109888,445.57275
-30.553,450.41525
-37.991505,455.25568
-44.925625,460.09406
-51.85556,464.4305
-58.781483,469.2651
-65.703575,474.59787
-72.621994,479.9289
-79.53691,485.25824
-86.448456,491.0859
-93.35679,496.91202
-100.26203,503.23657
-107.16433,510.05963
-114.5638,516.8812
-121.96056,523.2014
-128.85474,529.5202
-135.74643,536.3377
-142.63573,543.6539
-149.52274,551.4688
-156.90756,559.2825
-164.79027,567.095
-172.67097,575.4063
-180.54974,584.21655
-188.42667,593.5257
-196.30183,603.33374
