x,y
438.3183,195.57054
439.24017,196.84172
440.1442,198.12614
441.5302,199.42363
443.3982,200.73393
445.74814,202.05675
448.58014,203.39162
451.8943,204.73807
455.19086,205.59557
458.47015,205.96356
461.73254,205.8416
464.9785,206.22922
468.70828,206.62599
472.9224,207.03146
477.62125,207.44513
482.80533,207.8665
488.47522,208.29501
494.13144,208.7302
499.7745,209.17154
504.905,209.61862
510.5233,210.07108
516.1299,210.02852
521.7252,210.49066
527.80975,210.95715
533.38385,211.42772
539.448,211.90208
546.00244,212.37999
552.5477,212.36119
559.58417,212.34544
566.6122,212.83253
574.13214,213.32227
581.6444,214.31444
589.6493,215.30884
598.14716,216.3053
606.63837,217.30365
615.6231,218.30373
624.6018,219.30536
634.0747,220.30844
643.5421,220.81284
652.5043,221.31844
661.9614,221.82515
671.9139,222.3329
681.86176,222.84158
691.8053,223.35114
702.2448,223.86151
713.18036,224.3726
724.1122,224.88438
735.04047,224.8968
746.4654,224.90979
758.3871,224.92332
770.3058,225.43736
782.7215,225.95186
795.63446,226.46678
