step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,278.5156,61.972084,1.3318825,-0.11599275,0.0,1,-0.2,-0.2
1,279.84854,61.86773,0.83293295,-0.104355164,0.0,1,-0.2,-0.4
2,280.68246,61.775017,0.3339183,-0.092710696,0.0,0,-0.2,-0.6000000000000001
3,281.0173,61.69395,0.83486265,-0.08106514,0.0,3,-0.2,-0.8
4,281.85312,61.624527,0.83579,-0.5694235,0.0,3,-0.2,-1.0
5,282.6898,61.06675,0.8366764,-1.0577791,0.0,1,-0.2,-1.2
6,283.5273,60.02057,0.33751678,-1.0461795,0.0,3,-0.2,-1.4
7,283.8656,58.985897,0.33830673,-1.5346717,0.0,0,-0.2,-1.5999999999999999
8,284.20468,57.46264,0.83907074,-1.5232586,0.0,1,-0.2,-1.7999999999999998
9,285.0445,55.950657,0.339805,-1.5119842,0.0,1,-0.2,-1.9999999999999998
10,285.38498,54.449814,-0.15951213,-1.5008411,0.0,1,-0.2,-2.1999999999999997
11,285.2261,52.959984,-0.65885675,-1.4898303,0.0,0,-0.2,-2.4
12,284.5679,51.481033,-0.15820624,-1.4789524,0.0,2,-0.2,-2.6
13,284.41037,50.012825,-0.15753905,-0.9682081,0.0,3,-0.2,-2.8000000000000003
14,284.25348,49.055233,-0.1568769,-1.4575901,0.0,1,-0.2,-3.0000000000000004
15,284.0973,47.60818,-0.6562158,-1.4470538,0.0,1,-0.2,-3.2000000000000006
16,283.4417,46.17154,-1.1555595,-1.4366385,0.0,4,0,-3.2000000000000006
17,282.28683,44.745197,-1.154888,-1.4263451,0.0,4,0,-3.2000000000000006
18,281.13266,43.32902,-1.1541823,-1.416175,0.0,1,-0.2,-3.400000000000001
19,279.97922,41.922894,-1.6534436,-1.4061255,0.0,1,-0.2,-3.600000000000001
20,278.32654,40.5267,-2.1526732,-1.3961945,0.0,1,-0.2,-3.800000000000001
21,276.17468,39.140316,-2.6518538,-1.386384,0.0,1,-0.2,-4.000000000000001
22,273.5237,37.76362,-3.150969,-1.3766973,0.0,0,-0.2,-4.200000000000001
23,270.37372,36.39648,-2.650004,-1.3671383,0.0,2,-0.2,-4.400000000000001
24,267.72476,35.03877,-2.6489444,-0.8577123,0.0,3,-0.2,-4.600000000000001
25,265.07693,34.190357,-2.6478117,-1.3484132,0.0,3,-0.2,-4.800000000000002
26,262.43036,32.85115,-2.6466022,-1.8392062,0.0,0,-0.2,-5.000000000000002
27,259.78503,31.021025,-2.145325,-1.8301251,0.0,1,-0.2,-5.200000000000002
28,257.64102,29.199823,-2.6439908,-1.821201,0.0,1,-0.2,-5.400000000000002
29,254.99841,27.3874,-3.1426177,-1.8124237,0.0,1,-0.2,-5.600000000000002
30,251.85722,25.583601,-3.6411939,-1.803798,0.0,1,-0.2,-5.8000000000000025
31,248.21751,23.788273,-4.139708,-1.7953289,0.0,3,-0.2,-6.000000000000003
32,244.07936,22.00125,-4.1381507,-2.2870224,0.0,3,-0.2,-6.200000000000003
33,239.94284,19.722364,-4.136514,-2.7788851,0.0,1,-0.2,-6.400000000000003
34,235.80803,16.951424,-4.634812,-2.7709422,0.0,4,0,-6.400000000000003
35,231.17497,14.188208,-4.6330595,-2.763215,0.0,1,-0.2,-6.600000000000003
36,226.54372,11.432501,-5.131252,-2.7557073,0.0,1,-0.2,-6.800000000000003
37,221.41432,8.684089,-5.6293945,-2.7484124,0.0,1,-0.2,-7.0000000000000036
38,215.78683,5.942754,-6.1274853,-2.7413344,0.0,1,-0.2,-7.200000000000004
39,209.66132,3.2082775,-6.625521,-2.7344766,0.0,3,-0.2,-7.400000000000004
40,203.03781,0.480435,-6.6235023,-3.2278423,0.0,4,0,-7.400000000000004
41,196.4164,-2.7410007,-6.621428,-3.2214358,0.0,1,-0.2,-7.600000000000004
42,189.79707,-5.956269,-7.1193175,-3.215268,0.0,0,-0.2,-7.800000000000004
43,182.67989,-9.165599,-6.617179,-3.20933,0.0,1,-0.2,-8.000000000000004
44,176.06488,-12.369222,-7.1150136,-3.2036235,0.0,1,-0.2,-8.200000000000003
45,168.95204,-15.567352,-7.612834,-3.1981301,0.0,1,-0.2,-8.400000000000002
46,161.3414,-18.760202,-8.1106415,-3.1928508,0.0,3,-0.2,-8.600000000000001
47,153.23297,-21.947989,-8.1084385,-3.6877859,0.0,1,-0.2,-8.8
48,145.12674,-25.630924,-8.606227,-3.6829348,0.0,1,-0.2,-9.0
49,136.52272,-29.309223,-9.104022,-3.6782992,0.0,1,-0.2,-9.2
50,127.42089,-32.9831,-9.601827,-3.6738765,0.0,1,-0.2,-9.399999999999999
51,117.82124,-36.652763,-10.099643,-3.6696637,0.0,1,-0.2,-9.599999999999998
52,107.72377,-40.31842,-10.597475,-3.6656575,0.0,3,-0.2,-9.799999999999997
53,97.12845,-43.980274,-10.595326,-4.1618543,0.0,0,-0.2,-9.999999999999996
54,86.53525,-48.138523,-10.093201,-4.1582494,0.0,1,-0.2,-10.199999999999996
55,76.44414,-52.29336,-10.591108,-4.1548376,0.0,3,-0.2,-10.399999999999995
56,65.85508,-56.44496,-10.589054,-4.6516004,0.0,1,-0.2,-10.599999999999994
57,55.268044,-61.093494,-11.08704,-4.6485333,0.0,1,-0.2,-10.799999999999994
58,44.182972,-65.73913,-11.585072,-4.64563,0.0,4,0,-10.799999999999994
59,32.59982,-70.38201,-11.583151,-4.6428843,0.0,1,-0.2,-10.999999999999993
60,21.01854,-75.0223,-12.081279,-4.640291,0.0,1,-0.2,-11.199999999999992
61,8.939084,-79.66014,-12.579455,-4.6378403,0.0,3,-0.2,-11.399999999999991
62,-3.638597,-84.29567,-12.577682,-5.1355257,0.0,2,-0.2,-11.59999999999999
63,-16.214554,-89.42901,-12.575956,-4.6333427,0.0,3,-0.2,-11.79999999999999
64,-28.788837,-94.060295,-12.574285,-5.1312838,0.0,1,-0.2,-11.99999999999999
65,-41.3615,-99.18963,-13.072661,-5.129338,0.0,2,-0.2,-12.199999999999989
66,-54.432587,-104.31713,-13.071089,-4.627499,0.0,1,-0.2,-12.399999999999988
67,-67.50216,-108.942894,-13.569567,-4.6257634,0.0,4,0,-12.399999999999988
68,-81.070244,-113.56702,-13.568091,-4.624121,0.0,1,-0.2,-12.599999999999987
69,-94.63691,-118.18958,-14.066661,-4.622569,0.0,1,-0.2,-12.799999999999986
70,-108.70219,-122.810684,-14.565276,-4.621101,0.0,3,-0.2,-12.999999999999986
71,-123.26612,-127.4304,-14.563934,-5.1197133,0.0,2,-0.2,-13.199999999999985
72,-137.82875,-132.5488,-14.562636,-4.6184025,0.0,1,-0.2,-13.399999999999984
73,-152.39014,-137.16597,-15.061383,-4.617164,0.0,2,-0.2,-13.599999999999984
74,-167.4503,-141.78195,-15.06017,-4.115992,0.0,2,-0.2,-13.799999999999983
75,-182.50931,-145.89684,-15.058998,-3.6148841,0.0,0,-0.2,-13.999999999999982
76,-197.56717,-149.51068,-14.557862,-3.6138346,0.0,0,-10,-23.999999999999982
