x,y
171.04736,425.1264
169.99379,424.00024
169.45517,422.8598
169.43169,421.70514
169.92352,420.5362
170.93092,419.3528
172.45418,418.1548
174.49364,416.94174
177.04968,415.71323
180.12279,414.4687
183.71346,413.20734
187.82228,411.92834
192.44992,410.63055
197.5971,409.31268
203.26463,407.9731
209.45334,406.60986
216.16414,405.2206
223.39792,403.80252
231.1555,402.35217
239.43758,400.86542
248.24446,399.33734
257.57593,397.76205
267.4308,396.13287
277.80646,394.44235
288.69833,392.68277
300.09946,390.84723
312.00052,388.9308
324.3905,386.93222
337.25836,384.85483
350.59497,382.70627
364.39453,380.49713
378.65485,378.23898
393.3767,375.94257
408.56287,373.6171
424.2169,371.26984
440.34268,368.9064
456.94397,366.5309
474.0241,364.14645
491.58606,361.7553
509.63232,359.3591
528.16504,356.95905
547.1861,354.5561
566.69696,352.15088
586.6989,349.74396
607.1931,347.33566
628.18054,344.92633
649.66187,342.51614
671.6379,340.10535
694.1092,337.694
717.07623,335.2823
740.5394,332.8702
764.49927,330.45792
788.95605,328.0454
