x,y
438.48065,328.40564
438.08685,330.0995
437.66037,332.28622
437.70142,334.46533
437.71033,336.63638
438.1875,338.799
438.13345,340.95288
438.04858,343.5976
438.43335,346.23273
438.7884,348.8579
439.61435,351.4729
440.41202,354.57742
441.6823,357.67133
443.42615,360.75446
445.64468,363.82684
448.33902,366.88867
451.51038,369.9401
455.16,372.9815
459.28906,376.01324
463.39877,379.53577
467.99036,383.04944
473.06485,386.55466
478.62344,390.05194
484.1671,393.0417
490.1968,396.02438
495.71338,399.00046
501.71756,401.97028
508.21008,404.93417
515.19165,407.89255
522.6629,410.8458
530.1245,413.7942
537.5771,416.73813
545.52106,419.67786
553.457,422.61365
560.8854,425.5458
568.8065,428.4745
577.22095,431.39993
586.12897,434.32233
595.5309,437.2419
605.4271,440.1588
615.818,443.07327
626.70386,445.98544
637.0849,448.89548
647.9614,451.80353
658.83374,455.20972
670.2021,458.6142
682.0666,462.01703
694.42755,465.41837
707.28516,468.8183
720.6396,472.2169
734.491,475.6143
747.83966,479.01053
761.6856,482.4057
775.02905,485.7999
788.37006,488.69315
