x,y
513.4974,261.87888
513.7251,263.26385
514.4388,264.65125
515.63855,266.04095
516.8245,267.43283
518.4967,268.82675
519.65533,270.22263
521.30054,271.62033
522.9324,273.51974
525.05115,275.42072
527.6569,277.3231
530.75,279.2267
534.3307,281.13147
537.8994,283.5372
541.45636,286.44376
545.5019,289.35092
550.03644,292.25858
555.0603,295.16656
560.5739,298.07474
566.0777,300.483
571.0721,302.89124
576.0573,305.29938
580.5339,307.70734
585.5019,310.11508
590.9618,312.52252
596.9138,314.92966
602.8583,317.33636
609.29553,319.74268
616.2258,322.14856
623.6495,324.554
631.56683,326.9589
639.9782,329.36334
648.88385,331.7673
658.28406,334.17075
668.17914,336.57373
678.5694,338.9762
688.955,341.8782
699.83636,344.77975
711.21356,347.68085
723.0869,350.58148
734.9566,352.9817
747.3229,355.38147
759.68585,358.28085
771.5458,361.17984
783.9028,364.07843
796.75696,366.97668
