step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,322.92694,424.5637,-1.809022,0.31775278,0.6624971,0,0.4695860782629739,0.4695860782629739
1,321.1104,424.8405,-1.3165532,0.27683443,0.66958606,0,0.47476444838568227,0.9443505266486562
2,319.7869,425.0763,-0.823495,0.23578313,0.67476445,0,0.4782128072301805,1.4225633338788366
3,318.9569,425.27097,-0.32999858,0.19467275,0.6782128,0,0.48004847362721476,1.9026118075060514
4,318.6207,425.42453,0.16378026,0.15356214,0.68004847,0,0.480315502731063,2.3829273102371142
5,318.77838,425.53705,0.6576842,0.11250043,0.6803155,0,0.47898020690234017,2.8619075171394543
6,319.42993,425.60858,1.151556,0.0715324,0.67898023,0,0.47593256621120944,3.3378400833506636
7,320.57516,425.63928,1.6452404,0.03070405,0.6759326,4,0.6709936734528787,4.008833756803543
8,322.21375,425.62933,1.6385857,-0.009932143,0.6709937,0,0.4655583021841409,4.474392058987683
9,323.8452,425.57904,2.1314456,-0.05031218,0.6655583,0,0.4579503831914679,4.932342442179151
10,325.96902,425.4886,2.6238253,-0.09044465,0.6579504,0,0.4479173831506122,5.380259825329763
11,328.58463,425.35834,3.115589,-0.13024423,0.6479174,0,0.43519254040056626,5.815452365730329
12,331.69122,425.18872,3.6066136,-0.16960627,0.6351925,0,0.41951541337538417,6.234967779105713
13,335.28802,424.98032,4.0967917,-0.20840436,0.6195154,2,0.4006499577187805,6.635617736824494
14,339.37405,424.73383,4.0860386,0.25351065,0.60064995,0,0.38311172412479694,7.018729460949291
15,343.44836,424.95013,4.5742955,0.2163094,0.5831117,0,0.3620233443937723,7.380752805343063
16,348.01013,425.13043,5.0617695,0.18028696,0.56202334,0,0.3372409804652256,7.7179937858082885
17,353.0586,425.27603,5.5484595,0.14559622,0.537241,0,0.3086681389517149,8.026661924760003
18,358.593,425.38843,6.0343966,0.11239244,0.5086681,0,0.2762513943947375,8.30291331915474
19,364.61264,425.46924,6.5196457,0.08082602,0.4762514,0,0.23997295476794717,8.542886273922687
20,371.11694,425.5203,7.004304,0.051034328,0.43997297,0,0.19984197534216713,8.742728249264854
21,378.10544,425.54343,7.488496,0.02313347,0.39984196,0,0.15588611740954122,8.898614366674394
22,385.5778,425.54062,7.9723687,-0.0027889328,0.35588613,0,0.10814427030977841,9.006758636984173
23,393.53387,425.51395,8.456083,-0.026679248,0.30814427,0,0.056660827253763146,9.063419464237937
24,401.9737,425.46542,8.939807,-0.04852088,0.25666082,0,0.0014815309498536489,9.06490099518779
25,410.8974,425.3971,9.423703,-0.06833456,0.20148154,0,-0.05734930587525716,9.007551689312532
26,420.3053,425.3109,9.907925,-0.08617591,0.1426507,0,-0.11979048425004374,8.887761205062487
27,430.1979,425.2088,10.392607,-0.102130905,0.080209516,0,-0.18580479109078724,8.7019564139717
28,440.57578,425.09247,10.877863,-0.11630968,0.014195209,0,-0.2,8.501956413971701
29,451.43958,424.96365,11.363782,-0.12883973,0.0,0,-0.2,8.301956413971702
30,462.78998,424.8238,11.850429,-0.13985902,0.0,0,-0.2,8.101956413971703
31,474.62784,424.67426,12.337842,-0.14950985,0.0,0,-0.2,7.9019564139717025
32,486.9539,424.51633,12.826043,-0.15793346,0.0,2,-0.2,7.701956413971702
33,499.76892,424.35107,12.815034,0.3347339,0.0,0,-0.2,7.501956413971702
34,512.5737,424.67944,13.304801,0.32836398,0.0,4,0,7.501956413971702
35,525.869,425.00223,13.295321,0.3228041,0.0,4,0,7.501956413971702
36,539.1556,425.3202,13.286558,0.3179546,0.0,2,-0.2,7.301956413971702
37,552.434,425.6339,13.278449,0.8137052,0.0,0,-0.2,7.101956413971702
38,565.70496,426.44388,13.770934,0.8099649,0.0,3,-0.2,6.901956413971702
39,579.46893,427.25052,13.763973,0.30665267,0.0,0,-0.2,6.701956413971701
40,593.2265,427.55423,14.257532,0.30371955,0.0,0,-0.2,6.501956413971701
41,607.478,427.85535,14.751547,0.30111584,0.0,0,-0.2,6.301956413971701
42,622.224,428.15414,15.245989,0.2988049,0.0,4,0,6.301956413971701
43,637.46484,428.4509,15.240831,0.29675376,0.0,0,-0.2,6.101956413971701
44,652.70087,428.74585,15.736048,0.29493275,0.0,0,-0.2,5.901956413971701
45,668.4325,429.03915,16.2316,0.29330933,0.0,0,-0.2,5.7019564139717005
46,684.66,429.33102,16.727467,0.29186162,0.0,0,-0.2,5.5019564139717
47,701.3836,429.62158,17.223625,0.29057008,0.0,0,-0.2,5.3019564139717
48,718.60364,429.911,17.720055,0.2894172,0.0,1,-0.2,5.1019564139717
49,736.3204,430.1994,17.216738,0.28838745,0.0,4,0,5.1019564139717
50,753.53406,430.48685,17.213652,0.28746694,0.0,0,-0.2,4.9019564139717
51,770.7448,430.7735,17.710772,0.28663838,0.0,0,-0.2,4.7019564139717
52,788.4529,431.0594,18.208078,0.28588995,0.0,2,-10,-5.2980435860283
