x,y
153.4642,437.42172
152.48311,436.34268
152.01414,435.2524
152.05745,434.15094
152.61314,433.0382
153.68141,431.91415
155.26244,430.77856
157.35649,429.63123
159.96384,428.4718
163.08481,427.2999
166.71976,426.11496
170.86911,424.9164
175.53331,423.7035
180.71289,422.4753
186.40842,421.23074
192.62045,419.96854
199.34969,418.68716
206.59673,417.38477
214.36224,416.05914
222.6468,414.7077
231.45085,413.3274
240.7746,411.9145
250.61783,410.46478
260.97964,408.97348
271.85828,407.43527
283.25058,405.84473
295.152,404.19678
307.55627,402.48755
320.4559,400.7153
333.84293,398.8811
347.71017,396.9891
362.05222,395.04584
376.86594,393.0592
392.15048,391.03726
407.90674,388.98734
424.13666,386.9157
440.84277,384.82742
458.02774,382.7264
475.69412,380.61566
493.84427,378.49744
512.4803,376.3735
531.60394,374.24515
551.21686,372.11334
571.32043,369.97885
591.9158,367.84222
613.00385,365.70392
634.5855,363.56427
656.66156,361.42355
679.23254,359.28195
702.29913,357.13968
725.86163,354.99683
749.9206,352.85352
774.4763,350.7098
799.5291,348.5658
