x,y
227.9029,157.04388
229.3773,156.33994
231.36322,155.65936
233.86037,155.00238
236.86841,154.36932
240.38698,153.76056
244.41566,153.17657
248.95392,152.61792
254.00117,152.08519
259.55667,151.57903
265.6196,151.10007
271.18893,150.64896
277.26376,150.22617
283.84296,149.83214
290.92526,149.4672
298.50934,149.13156
306.5937,148.82523
315.1768,148.54802
324.25702,148.29948
333.83276,148.07886
343.90253,147.88513
354.46494,147.717
365.5187,147.57288
377.06293,147.45103
389.09686,147.3496
401.62,147.2666
414.63214,147.20012
428.13333,147.14827
442.12375,147.10927
456.60373,147.0815
471.57373,147.06345
487.0343,147.05382
502.98602,147.05142
519.4295,147.05524
536.3653,147.06439
553.79407,147.07812
571.7163,147.09578
590.13257,147.11679
609.04333,147.1407
628.4491,147.16711
648.3502,147.19566
668.7471,147.22606
689.64014,147.25806
711.0296,147.29146
732.91583,147.32607
755.2991,147.36171
778.17957,147.3983
