step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,445.54605,140.01456,1.0360916,0.9495221,0.0,0,-0.2,-0.2
1,446.57254,140.97464,1.5264903,0.96007586,0.0,0,-0.2,-0.4
2,448.08936,141.9452,2.0168192,0.9705685,0.0,1,-0.2,-0.6000000000000001
3,450.09647,142.92615,1.5070918,0.98095065,0.0,0,-0.2,-0.8
4,451.59378,143.91733,1.9973228,0.9911737,0.0,0,-0.2,-1.0
5,453.58127,144.91861,2.4875007,1.0012867,0.0,3,-0.2,-1.2
6,456.05893,145.92986,2.4776418,0.51124173,0.0,0,-0.2,-1.4
7,458.5267,146.45085,2.9677658,0.520992,0.0,0,-0.2,-1.5999999999999999
8,461.48462,146.98137,3.4579234,0.53052545,0.0,0,-0.2,-1.7999999999999998
9,464.93274,147.52118,3.9481344,0.5398011,0.0,0,-0.2,-1.9999999999999998
10,468.87115,148.06996,4.438421,0.5487814,0.0,4,0,-1.9999999999999998
11,473.3,148.62738,4.428805,0.5574325,0.0,1,-0.2,-2.1999999999999997
12,477.7193,149.19312,3.919311,0.56572515,0.0,0,-0.2,-2.4
13,481.62924,149.76678,4.4099436,0.57367396,0.0,0,-0.2,-2.6
14,486.0299,150.34811,4.9006867,0.5813306,0.0,0,-0.2,-2.8000000000000003
15,490.92148,150.93678,5.391564,0.5886697,0.0,0,-0.2,-3.0000000000000004
16,496.30408,151.53246,5.8825974,0.5956704,0.0,0,-0.2,-3.2000000000000006
17,502.1779,152.13478,6.37381,0.60231644,0.0,2,-0.2,-3.400000000000001
18,508.54312,152.74338,6.3652234,1.1085963,0.0,0,-0.2,-3.600000000000001
19,514.89996,153.85788,6.856858,1.1145033,0.0,0,-0.2,-3.800000000000001
20,521.74866,154.97794,7.348686,1.1200603,0.0,2,-0.2,-4.000000000000001
21,529.08936,156.1032,7.3407297,1.6252638,0.0,0,-0.2,-4.200000000000001
22,536.42236,157.7333,7.833008,1.6301144,0.0,2,-0.2,-4.400000000000001
23,544.24786,159.36795,7.825496,2.1346343,0.0,3,-0.2,-4.600000000000001
24,552.0661,161.50677,7.818215,1.6388268,0.0,0,-0.2,-4.800000000000002
25,559.87726,163.14949,8.311143,1.6427122,0.0,0,-0.2,-5.000000000000002
26,568.1815,164.7958,8.804297,1.6463172,0.0,4,0,-5.000000000000002
27,576.97925,166.44545,8.79769,1.6496482,0.0,0,-0.2,-5.200000000000002
28,585.77057,168.09816,9.291332,1.652714,0.0,1,-0.2,-5.400000000000002
29,595.0558,169.75371,8.785214,1.6555375,0.0,0,-0.2,-5.600000000000002
30,603.83514,171.41183,9.2793455,1.6581286,0.0,0,-0.2,-5.8000000000000025
31,613.1088,173.07234,9.773699,1.6605184,0.0,0,-0.2,-6.000000000000003
32,622.8771,174.73506,10.26828,1.662715,0.0,0,-0.2,-6.200000000000003
33,633.1402,176.3998,10.763092,1.6647277,0.0,0,-0.2,-6.400000000000003
34,643.8983,178.06636,11.258136,1.6665665,0.0,4,0,-6.400000000000003
35,655.15173,179.7346,11.25341,1.6682419,0.0,0,-0.2,-6.600000000000003
36,666.40063,181.40436,11.748915,1.6697644,0.0,4,0,-6.600000000000003
37,678.14526,183.07552,11.744633,1.6711502,0.0,0,-0.2,-6.800000000000003
38,689.88586,184.74792,12.240562,1.6724087,0.0,3,-0.2,-7.0000000000000036
39,702.12256,186.42148,12.2366905,1.1735533,0.0,3,-0.2,-7.200000000000004
40,714.3555,187.59607,12.233012,0.6745923,0.0,0,-0.2,-7.400000000000004
41,726.5851,188.2716,12.729517,0.6755403,0.0,0,-0.2,-7.600000000000004
42,739.3113,188.94801,13.226197,0.67640996,0.0,0,-0.2,-7.800000000000004
43,752.5343,189.62523,13.723045,0.6772066,0.0,4,0,-7.800000000000004
44,766.2544,190.30316,13.7200575,0.6779355,0.0,0,-0.2,-8.000000000000004
45,779.9716,190.98177,14.217225,0.67860174,0.0,0,-0.2,-8.200000000000003
46,794.18616,191.66098,14.714539,0.679212,0.0,0,-10,-18.200000000000003
