x,y
386.44882,489.3066
385.13687,489.8827
383.31863,490.4447
381.49417,490.49255
380.1636,490.52612
378.827,490.04532
377.48434,490.0499
376.6357,490.03986
376.28113,490.01505
376.4206,489.97543
376.05414,489.9211
375.18176,489.85193
374.8035,489.7679
374.91934,489.66895
375.52927,489.55505
376.6333,489.42627
378.2313,489.28268
380.32324,489.1244
382.909,488.95154
385.48846,489.2643
388.06155,490.06302
391.12823,490.8479
394.6885,491.61932
398.7423,492.37766
402.28958,493.1233
406.33032,493.85657
410.36447,494.57788
414.89206,495.28757
419.91306,495.98608
424.92746,496.6738
429.93527,497.85114
434.93655,499.01852
440.43134,500.17633
446.4197,501.325
452.40173,502.965
457.87756,504.5967
463.8473,506.2205
470.311,507.83673
476.7689,509.44583
483.72104,511.04813
490.66757,513.144
497.10867,515.2338
503.5445,517.3178
510.47516,519.39636
517.9008,521.46967
525.82166,523.538
534.2378,525.6018
543.14935,527.66113
552.5565,529.7164
562.4595,531.76776
572.85834,533.81555
583.7533,535.86
595.1445,537.9013
607.032,539.93964
619.4161,541.97534
632.2969,544.0085
645.1745,546.0393
658.5491,548.068
671.9208,550.09467
685.78973,552.1195
700.15607,554.14264
715.01984,556.1641
730.3813,558.1842
746.2404,560.2029
762.5974,562.2203
779.45233,564.2365
796.8053,566.2517
