x,y
319.20834,449.80716
317.5351,449.98157
316.35846,450.12695
315.67865,450.2432
315.49582,450.33038
315.30997,450.8885
315.6212,451.41772
316.42947,451.9183
317.73465,452.39047
319.5366,452.83447
321.83493,453.2506
324.62936,453.63913
327.91943,454.00046
331.70465,454.33496
335.98444,454.64316
340.75824,454.92554
346.02542,455.18277
351.78534,455.4156
358.0374,455.62482
364.28104,456.31137
371.01575,456.9763
378.2412,457.62076
385.9571,458.2459
394.16318,458.85297
402.85925,459.4432
412.04526,460.01785
421.72125,460.5782
431.88733,461.1254
442.54364,461.6607
453.69046,462.18524
465.32806,462.70007
477.45685,463.2062
490.07718,463.70456
503.18945,464.196
516.7941,464.6813
530.89166,465.16113
545.4824,465.63617
560.5669,466.10693
576.14545,466.57394
592.21857,467.03763
608.7865,467.4984
625.84973,467.9566
643.4085,468.4125
661.4632,468.86642
680.0141,469.31857
699.06146,469.76913
718.6056,470.2183
738.64667,470.66626
759.18494,471.1131
780.2206,471.559
