step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,144.47607,187.28566,0.88042533,-1.2037214,0.51117337,4,0.5036133873382331,0.5036133873382331
1,145.37114,186.09256,0.895074,-1.1931049,0.5036134,2,0.2960463757739728,0.799659763112206
2,146.28079,184.91019,0.9096427,-0.68237287,0.49604636,0,0.29180495243967547,1.0914647155518815
3,147.20493,184.23866,1.4241314,-0.6715251,0.49180496,2,0.2876128705985214,1.379077586150403
4,148.64352,183.57811,1.4386085,-0.16055696,0.48761287,0,0.2866462964073599,1.665723882557763
5,150.09665,183.42871,1.9531173,-0.14939699,0.4866463,1,0.2854749237974538,1.9511988063552168
6,152.06438,183.29068,1.4677283,-0.13803485,0.4854749,1,0.28422348231178246,2.2354222886669994
7,153.54686,183.16428,0.9824861,-0.12639207,0.48422348,2,0.2830798412277647,2.518502129894764
8,154.5442,183.04974,0.9973509,0.3854666,0.48307985,2,0.28524793233265816,2.8037500622274223
9,155.55649,183.44722,1.0122828,0.89747226,0.48524794,1,0.2907137939915864,3.0944638562190088
10,156.58386,184.35686,0.527361,0.90963894,0.4907138,1,0.29648681862762644,3.390950674846635
11,157.12653,185.27884,0.042668514,0.92198217,0.4964868,2,0.3026457133616222,3.6935963882082574
12,157.1847,186.21327,0.058169372,1.4344287,0.50264573,2,0.3121895565559147,4.005785944764172
13,157.25851,187.66017,0.073824614,1.9469018,0.51218957,2,0.3251139872356897,4.330899931999862
14,157.34824,189.61958,0.08972015,2.4594119,0.525114,2,0.34141248737464,4.672312419374502
15,157.45418,192.09155,0.10594528,2.9719665,0.5414125,3,0.3610754942515035,5.033387913626005
16,157.57678,195.07613,0.122593835,2.4845695,0.5610755,2,0.3774780054106764,5.410865919036682
17,157.71654,197.57333,0.13976525,2.9972198,0.577478,2,0.3972284598537091,5.808094378890391
18,157.87393,200.58325,0.15738875,3.5099065,0.59722847,3,0.4203060887837044,6.228400467674095
19,158.0495,204.10587,0.17556839,3.0226233,0.6203061,1,0.44010033602100357,6.668500803695098
20,158.24391,207.14122,-0.3055853,3.0353549,0.64010036,2,0.4604615247212402,7.128962328416338
21,157.95776,210.18932,-0.28614402,3.54809,0.66046154,1,0.4841619057030146,7.613124234119352
22,157.6916,213.75003,-0.7661693,3.5607195,0.6841619,4,0.7084809810491424,8.321605215168494
23,156.94604,217.32324,-0.7455567,3.5732124,0.70848095,1,0.5328544326891493,8.854459647857643
24,156.22165,220.90869,-1.2243896,3.585446,0.7328544,2,0.5577997717865759,9.412259419644219
25,155.01898,224.50609,-1.2026725,4.097392,0.75779974,2,0.586027794936868,9.998287214581087
26,153.83847,228.615,-1.1805166,4.608929,0.7860278,2,0.6175417641973495,10.615828978778437
27,152.68062,233.23502,-1.1578505,5.1199994,0.8175418,0,0.6523332956152239,11.26816227439366
28,151.546,238.36554,-0.63461274,5.1305304,0.8523333,2,0.6868230493007874,11.954985323694448
29,150.93524,243.50598,-0.6107553,5.6404357,0.88682306,2,10,21.954985323694448
