x,y
280.07947,186.06836
281.98447,185.80414
283.39725,185.58923
285.31723,185.42375
287.24353,184.80789
289.67532,184.24141
292.1115,184.22415
294.55106,184.75633
296.99295,184.83861
299.4362,185.47116
301.87967,185.65459
304.3223,186.38904
306.76297,187.1751
309.70053,188.0133
312.6335,188.90413
315.5605,189.348
317.98,189.84482
320.8909,190.3945
323.29175,190.99684
325.68137,191.65172
328.05856,192.85898
330.422,193.61887
332.27042,194.43118
334.60284,195.29587
337.41803,196.21268
339.71466,197.18106
341.99146,198.70068
344.247,200.77159
346.47952,203.39413
348.6869,206.06902
350.8668,208.79683
353.5169,211.5781
