x,y
315.6969,412.7276
313.7682,412.92545
312.33322,413.0721
311.39267,413.16748
310.94693,413.21152
310.49625,413.2042
310.5408,413.14548
310.58054,413.03528
311.11548,412.87354
312.1453,412.66016
313.66956,412.39508
315.68756,412.07834
318.1983,411.70996
321.20068,411.2902
324.69333,410.81934
328.6747,410.29794
332.6432,410.2268
337.0973,410.10724
341.53564,410.44083
346.4571,410.72955
351.86063,410.9756
357.74536,411.1813
364.11047,411.3493
370.9554,411.48227
378.27985,411.583
386.08365,411.65433
394.36694,411.69904
