step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,92.10148,167.71022,0.71016544,-1.108683,0.52284074,0,0.32863795583105476,0.32863795583105476
1,92.820915,166.60744,1.2194387,-1.1027822,0.52863795,0,0.33770645648636427,0.666344412317419
2,94.0496,165.5106,1.7286812,-1.0968314,0.53770643,0,0.35006047680755775,1.0164048891249768
3,95.78751,164.4198,2.2379174,-1.0907999,0.55006045,0,0.3657107552318661,1.382115644356843
4,98.03468,163.33514,2.7471719,-1.0846559,0.5657108,0,0.3846648654252511,1.766780509782094
5,100.79115,162.25679,3.256467,-1.078366,0.5846649,0,0.4069271827965483,2.1737076925786423
6,104.05698,161.18489,3.765826,-1.0718948,0.60692716,0,0.43249839267314977,2.606206085251792
7,107.83225,160.11969,4.275271,-1.0652037,0.6324984,0,0.4613742591069376,3.0675803443587295
8,112.11707,159.06143,4.784822,-1.0582511,0.6613743,1,0.49354300068981766,3.5611233450485473
9,116.911575,158.01044,4.294501,-1.0509908,0.693543,0,0.522313023831898,4.083436368880445
10,121.2159,156.96707,4.8043256,-1.0433716,0.72231305,0,0.5543056670470698,4.6377420359275146
11,126.03017,155.93166,5.314267,-1.0354179,0.75430566,0,0.5894415497272858,5.2271835856548
12,131.3545,154.90459,5.8243423,-1.0270743,0.7894415,0,0.6275500208167446,5.8547336064715445
13,137.18907,153.8863,6.3345647,-1.0182796,0.82755,0,0.6682080945343669,6.522941701005911
14,143.53401,152.87733,6.844944,-1.0089645,0.8682081,0,10,16.522941701005912
