step,action
0,2
1,4
2,3
3,2
4,1
5,2
6,2
7,4
8,4
9,2
10,4
11,4
12,2
13,2
14,2
15,2
16,0
17,2
18,1
19,1
20,2
21,4
22,2
23,4
24,1
25,0
26,2
27,2
28,1
29,3
30,3
31,2
32,2
33,2
34,2
35,1
36,2
37,2
38,2
39,2
40,0
41,4
42,2
43,2
44,2
45,2
46,2
47,0
48,0
49,0
50,0
51,2
