x,y
99.22117,243.78941
99.62717,242.41667
100.54792,241.04817
101.483475,239.68405
102.93386,238.32443
104.39919,236.9695
106.37956,235.6194
108.87514,234.27435
111.88617,232.93463
114.412964,231.60052
117.455765,230.27232
120.51489,228.45036
124.09063,226.63501
127.18333,224.82674
130.79324,223.02596
134.42076,221.23317
138.5662,219.44891
142.72997,217.17381
147.41245,214.90857
152.61401,212.65396
158.33514,210.41095
164.57635,208.18063
170.3382,205.96431
176.62111,203.76326
183.4255,201.57896
190.75182,199.41318
198.10039,197.2679
205.9714,195.14525
214.3649,193.04764
222.28061,190.97778
230.71793,188.93825
239.17586,186.43176
248.15279,183.96074
257.64658,181.52742
267.65454,179.1338
278.17352,176.78139
289.19995,174.47093
300.72998,172.20236
312.7598,169.97467
324.28577,167.78587
336.30508,165.6334
