x,y
217.8906,204.09084
219.32503,202.93774
220.78624,201.81685
222.27379,201.2286
223.78746,200.67357
225.32706,200.65231
227.39262,200.6656
229.48419,200.21448
232.10158,199.79987
234.7445,199.42296
237.9127,199.085
241.10582,198.78755
244.32341,198.03217
247.56471,197.82018
250.8291,197.15321
254.11566,197.03258
257.92358,196.95992
261.7519,197.43715
265.59964,198.46655
269.46603,199.55098
273.35004,200.19333
277.25018,201.3961
281.16498,203.16238
285.09286,205.49599
289.0321,208.40163
292.98068,211.38512
296.9359,214.95282
300.89447,218.61261
304.85193,221.87315
309.3026,225.2424
313.7388,228.72836
318.151,232.83871
322.52722,237.08218
326.85306,241.46634
331.11182,246.49678
335.78296,251.67786
340.34427,256.50726
344.77658,260.97574
349.06628,266.06848
352.70172,271.2679
356.17453,276.55603
359.4811,282.4135
362.1213,288.3202
364.09735,294.25772
365.91287,300.20963
368.07477,306.16104
370.0944,312.5996
371.9845,319.01486
373.7582,325.89938
374.92886,332.7477
376.50806,339.5561
378.00732,345.82312
378.93628,352.04886
380.30292,358.23352
381.11465,364.37833
382.37762,370.48447
383.59744,376.05368
385.27863,381.58774
