step,action
0,4
1,3
2,1
3,0
4,1
5,3
6,1
7,1
8,3
9,4
10,1
11,2
12,0
13,0
14,2
15,1
16,0
17,2
18,0
19,2
20,4
21,2
22,2
23,2
24,2
25,2
26,1
27,2
28,0
29,4
30,4
31,4
32,1
33,0
34,2
35,0
36,2
37,0
38,0
39,0
40,2
41,2
42,2
43,2
44,2
45,2
46,4
47,2
48,4
49,1
50,2
51,4
52,2
53,1
54,2
55,1
56,2
57,2
58,1
59,0
60,1
61,1
62,3
63,2
64,2
65,2
66,2
67,2
68,3
69,2
