step,action
0,2
1,3
2,4
3,2
4,2
5,4
6,2
7,2
8,3
9,3
10,3
11,2
12,1
13,2
14,2
15,2
16,4
17,4
18,2
19,3
20,4
21,2
22,0
23,4
24,4
25,3
26,2
27,1
28,0
29,2
30,0
31,3
32,2
33,4
34,1
35,2
36,1
37,1
38,4
39,2
40,2
41,3
42,1
43,1
44,4
45,2
46,0
47,1
48,1
49,1
50,2
51,0
52,2
53,4
54,1
55,0
56,1
57,4
58,4
59,2
60,4
61,0
62,2
63,2
64,2
65,4
66,4
67,3
68,1
69,4
70,0
71,2
