step,action
0,4
1,2
2,4
3,2
4,0
5,3
6,0
7,4
8,0
9,4
10,3
11,2
12,3
13,2
14,0
15,2
16,2
17,4
18,3
19,2
20,2
21,2
22,2
23,4
24,2
25,4
26,3
27,0
28,4
29,2
30,4
31,4
32,2
33,0
34,3
35,3
36,2
37,1
38,4
39,2
40,1
41,1
42,4
43,0
44,2
45,4
46,2
47,1
48,0
49,3
50,1
51,0
52,1
53,0
54,3
55,0
56,1
57,4
