step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,155.6159,347.7234,-0.5161584,-1.5946915,0.41776785,3,0.2069167220954225,0.2069167220954225
1,155.12715,346.11963,-0.4887539,-2.1037495,0.4069167,0,0.19321949947573042,0.4001362215711529
2,154.66591,344.00714,0.038759585,-2.1125083,0.3932195,2,0.18118472726479878,0.5813209488359516
3,154.73238,341.88623,0.06646227,-1.6208967,0.38118473,2,0.17202215781797264,0.7533431066539242
4,154.82689,340.25723,0.09451922,-1.1289866,0.37202215,2,0.16577746303479363,0.9191205696887179
5,154.94975,339.1204,0.12285728,-0.6368448,0.36577746,3,0.16248278529134336,1.0816033549800612
6,155.10117,338.47586,0.1514086,-1.1445452,0.3624828,2,0.15627725059870262,1.237880605578764
7,155.28127,337.3237,0.18010905,-0.6521662,0.35627726,4,0.35303734741704806,1.590917952995812
8,155.49031,336.66406,0.20904279,-0.6596284,0.35303736,2,0.14982630812491676,1.7407442611207287
9,155.72845,335.99704,0.23814803,-0.16701275,0.3498263,0,0.14960975556976847,1.890354016690497
10,155.9959,335.82272,0.76743674,-0.17432055,0.34960976,2,0.15093619143911924,2.0412902081296163
11,156.79274,335.64108,0.7968498,0.3183626,0.3509362,2,0.15525171403178967,2.1965419221614058
12,157.61934,335.95206,0.82658863,0.81096125,0.3552517,2,0.16257958680062684,2.3591215089620325
13,158.47594,336.75543,0.85659665,1.3033841,0.36257958,1,0.17293481888694767,2.5320563278489803
14,159.36275,338.05096,0.38681164,1.2955369,0.37293482,3,0.1818672006413769,2.713923528490357
15,159.7799,339.3383,0.41716316,0.7873249,0.3818672,0,0.1878419802463434,2.9017655087367005
16,160.22737,340.11713,0.9474622,0.7788246,0.38784197,2,0.1953057345512486,3.097071243287949
17,161.20517,340.88724,0.9778005,1.270117,0.39530572,4,0.405791684114331,3.50286292740228
18,162.21355,342.14835,1.008381,1.2611084,0.40579167,4,0.41629807084993486,3.919160998252215
19,163.25267,343.40005,1.0391221,1.2517048,0.41629806,0,0.22681933924857595,4.145980337500791
20,164.3227,344.64194,1.5700285,1.2418959,0.42681932,4,0.4387278652972394,4.58470820279803
21,165.9238,345.87363,1.6011046,1.231671,0.43872786,2,0.2505826141527016,4.835290816950732
22,167.55635,347.09454,1.632552,1.7209114,0.45058262,2,0.2654383267695379,5.10072914372027
23,169.22073,348.80414,1.6643779,2.2095947,0.46543834,4,0.48332120770704634,5.584050351427316
24,170.9172,351.00174,1.6964694,2.1976187,0.48332122,1,0.3011598202404509,5.885210171667767
25,172.6459,353.18665,1.2286927,2.184887,0.50115985,2,0.31772002233131297,6.20293019399908
26,173.90692,355.358,1.2610257,2.6713839,0.51772004,4,0.5373622910719019,6.740292485070982
27,175.20018,358.01526,1.2932514,2.657236,0.5373623,2,0.35698398424695216,7.097276469317934
28,176.52538,360.65762,1.3252051,3.1423817,0.556984,2,0.37968865717966455,7.476965126497598
29,177.88223,363.78445,1.3568583,3.626832,0.57968867,2,0.4054764249731663,7.882441551470764
30,179.27026,367.39502,1.3880255,4.110553,0.60547644,1,0.4343407363941409,8.316782287864905
31,180.68877,371.48856,0.9185089,4.093536,0.63434076,1,0.4619357577428163,8.778718045607722
32,181.63687,375.56436,0.44810304,4.0758038,0.66193575,2,0.4881403627584257,9.266858408366147
33,182.11351,379.62195,0.47663075,4.5575914,0.6881404,2,0.5171413696045424,9.78399977797069
34,182.61746,384.16107,0.5039616,5.0391316,0.7171414,3,0.5487346212714355,10.332734399242126
35,183.14743,389.18158,0.5299621,4.52049,0.7487346,3,0.5768170808628879,10.909551480105014
36,183.70195,393.68332,0.55451626,4.0017505,0.7768171,2,0.6014533805933993,11.511004860698414
37,184.27977,397.6663,0.5778222,4.4829764,0.80145335,1,0.6280902626145186,12.139095123312933
38,184.87984,402.1305,0.10006612,4.464203,0.82809025,4,0.8511162022927505,12.990211325605683
39,185.00098,406.576,0.121147186,4.4455004,0.8511162,4,0.871432659155298,13.861643984760981
40,185.14204,411.00305,0.14106037,4.427046,0.87143266,4,0.8876489224621236,14.749292907223104
41,185.30191,415.41193,0.15987071,4.408867,0.88764894,3,0.6978885816163065,15.44718148883941
42,185.47955,419.8029,0.17764093,3.890986,0.8978886,0,10,25.447181488839412
