step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,349.8046,135.8916,1.5078772,0.46615282,0.0,3,-0.2,-0.2
1,351.30588,136.37947,1.5012872,-0.0121328365,0.0,2,-0.2,-0.4
2,352.80038,136.389,1.4944957,0.5095259,0.0,3,-0.2,-0.6000000000000001
3,354.28793,136.92001,1.4875605,0.031016024,0.0,4,0,-0.6000000000000001
4,355.76837,136.97247,1.4804246,0.052451815,0.0,2,-0.2,-0.8
5,357.24152,137.04619,1.4731482,0.573723,0.0,2,-0.2,-1.0
6,358.70724,137.64102,1.465733,1.0948325,0.0,3,-0.2,-1.2
7,360.16537,138.75691,1.4581189,0.61588985,0.0,2,-0.2,-1.4
8,361.6156,139.39392,1.4502413,1.1370016,0.0,3,-0.2,-1.5999999999999999
9,363.05777,140.55197,1.4421624,0.6580604,0.0,2,-0.2,-1.7999999999999998
10,364.49158,141.23116,1.4338136,1.1791711,0.0,0,-0.2,-1.9999999999999998
11,365.91684,142.43138,1.9252604,1.2002276,0.0,2,-0.2,-2.1999999999999997
12,367.83328,143.65271,1.9164311,1.7213336,0.0,3,-0.2,-2.4
13,369.74054,145.39513,1.9072852,1.2424135,0.0,0,-0.2,-2.6
14,371.6383,146.65869,2.397745,1.2635629,0.0,2,-0.2,-2.8000000000000003
15,374.02618,147.94336,2.387883,1.7846724,0.0,3,-0.2,-3.0000000000000004
16,376.40384,149.74901,2.3776686,1.3056538,0.0,3,-0.2,-3.2000000000000006
17,378.77087,151.0756,2.367021,0.82659245,0.0,2,-0.2,-3.400000000000001
18,381.1269,151.92299,2.3560266,1.3473787,0.0,1,-0.2,-3.600000000000001
19,383.47168,153.2909,1.8447777,1.3679107,0.0,1,-0.2,-3.800000000000001
20,385.30487,154.67917,1.3331931,1.3882717,0.0,2,-0.2,-4.000000000000001
21,386.62616,156.0877,1.321294,1.9085424,0.0,2,-0.2,-4.200000000000001
22,387.93527,158.01651,1.3090947,2.4288092,0.0,0,-0.2,-4.400000000000001
23,389.23175,160.46567,1.7964952,2.4491527,0.0,3,-0.2,-4.600000000000001
24,391.01514,162.93532,1.7833873,1.9696499,0.0,2,-0.2,-4.800000000000002
25,392.78488,164.9255,1.7697486,2.4901893,0.0,3,-0.2,-5.000000000000002
26,394.54056,167.43619,1.7556763,2.0106754,0.0,4,0,-5.000000000000002
27,396.28162,169.46736,1.7410585,2.0311723,0.0,1,-0.2,-5.200000000000002
28,398.00763,171.51895,1.2259996,2.0515883,0.0,4,0,-5.200000000000002
29,399.2181,173.59085,1.2104979,2.0719101,0.0,2,-0.19099467316223034,-5.390994673162233
30,400.41266,175.68309,1.19454,2.592241,0.009005327,2,-0.17221544282553908,-5.563210115987772
31,401.5908,178.29567,1.178118,3.1125727,0.027784558,2,-0.15010020459006929,-5.7133103205778415
32,402.7519,181.42863,1.1611001,3.6329596,0.049899794,4,0.07535769569040529,-5.637952624887436
33,403.89523,185.08208,1.1433445,3.653449,0.0753577,2,-0.09908242868363576,-5.737035053571072
34,405.01993,188.75615,1.1246947,4.1740775,0.10091757,3,-0.07017414683335782,-5.807209200404429
35,406.12503,192.95097,1.1051184,3.694814,0.12982586,0,-0.044409521290711795,-5.851618721695141
36,407.20947,196.66664,1.5844383,3.715674,0.15559047,2,-0.017803913804126215,-5.869422635499268
37,408.77225,200.40321,1.5627643,4.2365646,0.18219608,4,0.21213285447679164,-5.657289781022476
38,410.31238,204.66049,1.5401331,4.2572865,0.21213286,1,0.04215063069365771,-5.615139150328818
39,411.82877,208.93831,1.0163795,4.2778163,0.24215063,4,0.27155379695480486,-5.343585353374013
40,412.82025,213.23639,0.99149495,4.2980795,0.27155378,3,0.10105113726744536,-5.242534216106567
41,413.7856,217.55455,0.9653763,3.8181658,0.30105114,3,0.12737981651559965,-5.115154399590968
42,414.72363,221.39255,0.9380032,3.3379996,0.32737982,2,0.15053443243716585,-4.964619967153802
43,415.63315,224.75006,0.9095355,3.8575053,0.35053444,4,0.37703324000227845,-4.587586727151524
44,416.5133,228.6267,0.88014513,3.8766315,0.37703323,2,0.20361182181969956,-4.383974905331824
45,417.36298,232.522,0.84966046,4.3953056,0.4036118,2,0.2335270233231373,-4.150447882008686
46,418.18106,236.93546,0.81808966,4.9134574,0.43352702,2,0.26676913540369723,-3.883678746604989
47,418.96634,241.86642,0.78527427,5.4309683,0.46676913,4,0.5033208488820208,-3.3803578977229685
48,419.7174,247.3141,0.7510714,5.447682,0.5033209,2,0.3399044116812299,-3.0404534860417387
49,420.43277,252.7775,0.7153638,5.963396,0.5399044,0,0.3797420538382485,-2.6607114322034904
50,421.111,258.75546,1.1782317,5.977956,0.5797421,2,0.4203497598647105,-2.24036167233878
51,422.25064,264.74655,1.1396346,6.4911003,0.62034976,3,0.4641865480134743,-1.7761751243253054
52,423.35065,271.24908,1.1000191,6.0025244,0.66418654,2,0.5047548091232046,-1.2714203152021009
53,424.41016,277.26105,1.0595002,6.5119686,0.7047548,1,0.548463371149696,-0.7229569440524048
54,425.42862,283.78052,0.51845276,6.519471,0.7484634,4,0.7909796458226147,0.06802270177020986
55,425.90567,290.30533,0.47707108,6.524822,0.7909796,3,0.6328439818894016,0.7008666836596115
56,426.341,296.83337,0.4353397,6.0280356,0.83284396,1,0.6704506672429678,1.3713173509025793
57,426.7346,302.86246,-0.10643437,6.0290823,0.8704507,1,10,11.37131735090258
