step,action
0,4
1,2
2,0
3,0
4,0
5,3
6,2
7,1
8,0
9,0
10,1
11,1
12,2
13,1
14,2
15,4
16,3
17,4
18,2
19,0
20,2
21,0
22,3
23,0
24,3
25,4
26,3
27,1
28,0
29,2
30,2
31,4
32,2
33,0
34,2
35,2
36,4
37,2
38,1
39,1
40,4
41,0
42,3
43,3
44,0
45,3
