step,action
0,2
1,3
2,1
3,3
4,1
5,2
6,2
7,1
8,1
9,1
10,2
11,0
12,3
13,4
14,2
15,4
16,2
17,0
18,3
19,2
20,2
21,2
22,3
23,3
24,3
25,2
26,2
27,2
28,1
29,2
30,2
31,0
32,2
33,3
34,1
35,2
36,0
37,3
38,4
39,1
40,2
41,0
42,2
43,2
44,2
45,2
46,2
47,2
