x,y
123.5666,159.74129
124.43727,158.67476
125.818184,157.61647
127.70931,156.56653
130.11064,155.52509
132.02219,154.49234
134.44395,153.46843
137.37595,152.45358
140.81819,151.44803
144.77074,150.45207
149.23361,149.4661
154.2069,148.49051
159.69066,147.52579
165.68494,146.57253
172.18979,145.63133
178.70525,144.20293
184.7312,142.78804
191.26756,141.38731
198.31412,140.00148
205.87064,138.63132
213.9368,137.27766
222.51216,135.94144
231.59618,134.62354
241.18817,133.32487
251.28726,132.04639
261.39243,130.78885
272.00253,129.5529
283.11627,128.33905
294.2322,126.64751
305.84885,124.97815
