step,action
0,1
1,1
2,4
3,2
4,3
5,4
6,1
7,1
8,3
9,0
10,0
11,2
12,1
13,2
14,3
15,1
16,2
17,1
18,0
19,4
20,1
21,2
22,2
23,1
24,3
25,0
26,4
27,3
28,4
29,1
30,0
31,1
32,3
33,1
34,2
35,4
36,0
37,4
38,4
39,3
40,4
41,3
42,1
43,1
44,4
45,4
46,4
47,2
48,3
49,3
50,2
51,1
52,4
53,1
54,1
