step,action
0,0
1,0
2,3
3,1
4,0
5,0
6,0
7,3
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,2
16,0
17,0
18,0
19,0
20,0
21,0
22,2
23,4
24,0
25,0
26,0
27,3
28,4
29,0
30,0
31,2
32,1
33,0
34,0
35,2
36,1
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,3
48,4
49,0
