step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,142.90968,155.29817,0.96203434,-1.0366251,0.0,2,-0.2,-0.2
1,143.88248,154.27147,0.97279596,-0.52671224,0.0,4,0,-0.2
2,144.86597,153.75473,0.9834932,-0.51672685,0.0,3,-0.2,-0.4
3,145.86015,153.24808,0.99417764,-1.0066546,0.0,2,-0.2,-0.6000000000000001
4,146.86499,152.25159,1.0048496,-0.49649426,0.0,1,-0.2,-0.8
5,147.88045,151.76534,0.51545715,-0.4862597,0.0,2,-0.2,-1.0
6,148.40651,151.2894,0.5260528,0.024065264,0.0,2,-0.2,-1.2
7,148.94313,151.32382,0.5366182,0.5344297,0.0,4,0,-1.2
8,149.49033,151.86868,0.54720694,0.5448516,0.0,4,0,-1.2
9,150.0482,152.42403,0.5578735,0.55534965,0.0,2,-0.2,-1.4
10,150.61682,152.98994,0.5686202,1.0659261,0.0,4,0,-1.4
11,151.19627,154.06653,0.5794496,1.0765835,0.0,4,0,-1.4
12,151.7867,155.15387,0.59041935,1.0873417,0.0,2,-0.2,-1.5999999999999999
13,152.38823,156.25208,0.6015337,1.5982034,0.0,2,-0.2,-1.7999999999999998
14,153.00102,157.86125,0.612797,2.1091719,0.0,2,-0.2,-1.9999999999999998
15,153.62529,159.98152,0.6242724,2.6202679,0.0,2,-0.2,-2.1999999999999997
16,154.26132,162.61304,0.6360269,3.131512,0.0,0,-0.2,-2.4
17,154.90945,165.75595,1.1481335,3.1429248,0.0,2,-0.2,-2.6
18,156.07013,168.91048,1.1606716,3.6545255,0.0,1,-0.2,-2.8000000000000003
19,157.24382,172.57686,0.67369103,3.6663835,0.0,1,-0.2,-3.0000000000000004
20,157.9311,176.25539,0.18728963,3.6785216,0.0,2,-0.2,-3.2000000000000006
21,158.13258,179.94626,0.20146808,4.1908712,0.0,4,0,-3.2000000000000006
22,158.3488,184.14961,0.21621893,4.203354,0.0,2,-0.2,-3.400000000000001
23,158.58044,188.36559,0.23164739,4.7159724,0.0,4,0,-3.400000000000001
24,158.82823,193.0943,0.24778564,4.7287116,0.0,1,-0.2,-3.600000000000001
25,159.09299,197.83586,-0.23524664,4.741561,0.0,0,-0.2,-3.800000000000001
26,158.87558,202.59035,0.28259104,4.7544937,0.0,2,-0.2,-4.000000000000001
27,159.17685,207.35774,0.3012712,5.267388,0.0,2,-0.2,-4.200000000000001
28,159.49774,212.63803,0.32089514,5.7802978,0.0,1,-0.2,-4.400000000000001
29,159.83934,218.43121,-0.1583985,5.7931724,0.0,3,-0.2,-4.600000000000001
30,159.70288,224.23715,-0.13646364,5.305938,0.0,3,-0.2,-4.800000000000002
31,159.58951,229.55556,-0.11336399,4.818412,0.0,2,-0.2,-5.000000000000002
32,159.50032,234.3861,-0.08918982,5.33054,0.0,2,-0.2,-5.200000000000002
33,159.43628,239.72838,-0.064040095,5.842285,0.0,2,-0.2,-5.400000000000002
34,159.39847,245.58191,-0.037815467,6.35353,0.0,2,-0.2,-5.600000000000002
35,159.38803,251.94604,-0.010431778,6.8641286,0.0,1,-0.2,-5.8000000000000025
36,159.4062,258.81995,-0.48182946,6.8739033,0.0,2,-0.2,-6.000000000000003
37,158.95422,265.70258,-0.45198575,7.3826447,0.0,2,-0.19135354370265528,-6.191353543702658
38,158.53302,273.0927,-0.4212063,7.890129,0.0086464565,2,-0.13949531449460134,-6.3308488581972595
39,158.14343,280.98886,-0.38958764,8.396143,0.060504686,2,-0.08437914207651714,-6.4152280002737765
40,157.78613,289.38934,-0.3572946,8.900471,0.11562086,0,-0.026046816544052886,-6.441274816817829
41,157.46156,298.29224,0.17543226,8.902912,0.17395319,4,0.23273419867043732,-6.208540618147392
42,157.66985,307.19556,0.20827557,8.903306,0.2327342,2,0.09144544711598318,-6.1170951710314085
43,157.91093,316.0972,0.24109626,9.401647,0.29144543,2,0.15332521425427087,-5.963769956777138
44,158.18446,325.49518,0.2735284,9.897972,0.35332522,2,0.2182992397258851,-5.745470717051252
45,158.48964,335.38745,0.3051683,10.392284,0.41829923,2,0.2862555720561237,-5.459215144995128
46,158.82523,345.77213,0.3355991,10.884675,0.4862556,2,0.35701052730991095,-5.102204617685217
47,159.18965,356.64746,0.36442453,11.375329,0.55701053,0,0.4302292305200323,-4.671975387165185
48,159.58096,368.01196,0.8913036,11.364515,0.63022923,0,0.5034011682632429,-4.168574218901942
49,160.49693,379.36453,1.4159791,11.352564,0.70340115,0,0.5762631380860612,-3.592311080815881
50,161.93544,390.70428,1.9384993,11.339752,0.7762631,0,0.6478240051383855,-2.944487075677496
51,163.89438,402.0306,2.4589405,11.326323,0.847824,2,10,7.055512924322504
